FIPS,State,County,Attribute,Value
20201,KS,Washington,TotalPop2020,5530
20203,KS,Wichita,TotalPop2020,2152
20205,KS,Wilson,TotalPop2020,8624
20207,KS,Woodson,TotalPop2020,3115
20209,KS,Wyandotte,TotalPop2020,169245
21000,KY,Kentucky,TotalPop2020,4505836
21001,KY,Adair,TotalPop2020,18903
21003,KY,Allen,TotalPop2020,20588
21005,KY,Anderson,TotalPop2020,23852
21007,KY,Ballard,TotalPop2020,7728
21009,KY,Barren,TotalPop2020,44485
21011,KY,Bath,TotalPop2020,12750
21013,KY,Bell,TotalPop2020,24097
21015,KY,Boone,TotalPop2020,135968
21017,KY,Bourbon,TotalPop2020,20252
21019,KY,Boyd,TotalPop2020,48261
21021,KY,Boyle,TotalPop2020,30614
21023,KY,Bracken,TotalPop2020,8400
21025,KY,Breathitt,TotalPop2020,13718
21027,KY,Breckinridge,TotalPop2020,20432
21029,KY,Bullitt,TotalPop2020,82217
21031,KY,Butler,TotalPop2020,12371
21033,KY,Caldwell,TotalPop2020,12649
21035,KY,Calloway,TotalPop2020,37103
21037,KY,Campbell,TotalPop2020,93076
21039,KY,Carlisle,TotalPop2020,4826
21041,KY,Carroll,TotalPop2020,10810
21043,KY,Carter,TotalPop2020,26627
21045,KY,Casey,TotalPop2020,15941
21047,KY,Christian,TotalPop2020,72748
21049,KY,Clark,TotalPop2020,36972
21051,KY,Clay,TotalPop2020,20345
21053,KY,Clinton,TotalPop2020,9253
21055,KY,Crittenden,TotalPop2020,8990
21057,KY,Cumberland,TotalPop2020,5888
21059,KY,Daviess,TotalPop2020,103312
21061,KY,Edmonson,TotalPop2020,12126
21063,KY,Elliott,TotalPop2020,7354
21065,KY,Estill,TotalPop2020,14163
21067,KY,Fayette,TotalPop2020,322570
21069,KY,Fleming,TotalPop2020,15082
21071,KY,Floyd,TotalPop2020,35942
21073,KY,Franklin,TotalPop2020,51541
21075,KY,Fulton,TotalPop2020,6515
21077,KY,Gallatin,TotalPop2020,8690
21079,KY,Garrard,TotalPop2020,16953
21081,KY,Grant,TotalPop2020,24941
21083,KY,Graves,TotalPop2020,36649
21085,KY,Grayson,TotalPop2020,26420
21087,KY,Green,TotalPop2020,11107
21089,KY,Greenup,TotalPop2020,35962
21091,KY,Hancock,TotalPop2020,9095
21093,KY,Hardin,TotalPop2020,110702
21095,KY,Harlan,TotalPop2020,26831
21097,KY,Harrison,TotalPop2020,18692
21099,KY,Hart,TotalPop2020,19288
21101,KY,Henderson,TotalPop2020,44793
21103,KY,Henry,TotalPop2020,15678
21105,KY,Hickman,TotalPop2020,4521
21107,KY,Hopkins,TotalPop2020,45423
21109,KY,Jackson,TotalPop2020,12955
21111,KY,Jefferson,TotalPop2020,782969
21113,KY,Jessamine,TotalPop2020,52991
21115,KY,Johnson,TotalPop2020,22680
21117,KY,Kenton,TotalPop2020,169064
21119,KY,Knott,TotalPop2020,14251
21121,KY,Knox,TotalPop2020,30193
21123,KY,Larue,TotalPop2020,14867
21125,KY,Laurel,TotalPop2020,62613
21127,KY,Lawrence,TotalPop2020,16293
21129,KY,Lee,TotalPop2020,7395
21131,KY,Leslie,TotalPop2020,10513
21133,KY,Letcher,TotalPop2020,21548
21135,KY,Lewis,TotalPop2020,13080
21137,KY,Lincoln,TotalPop2020,24275
21139,KY,Livingston,TotalPop2020,8888
21141,KY,Logan,TotalPop2020,27432
21143,KY,Lyon,TotalPop2020,8680
21145,KY,McCracken,TotalPop2020,67875
21147,KY,McCreary,TotalPop2020,16888
21149,KY,McLean,TotalPop2020,9152
21151,KY,Madison,TotalPop2020,92701
21153,KY,Magoffin,TotalPop2020,11637
21155,KY,Marion,TotalPop2020,19581
21157,KY,Marshall,TotalPop2020,31659
21159,KY,Martin,TotalPop2020,11287
21161,KY,Mason,TotalPop2020,17120
21163,KY,Meade,TotalPop2020,30003
21165,KY,Menifee,TotalPop2020,6113
21167,KY,Mercer,TotalPop2020,22641
21169,KY,Metcalfe,TotalPop2020,10286
21171,KY,Monroe,TotalPop2020,11338
21173,KY,Montgomery,TotalPop2020,28114
21175,KY,Morgan,TotalPop2020,13726
21177,KY,Muhlenberg,TotalPop2020,30928
21179,KY,Nelson,TotalPop2020,46738
21181,KY,Nicholas,TotalPop2020,7537
21183,KY,Ohio,TotalPop2020,23772
21185,KY,Oldham,TotalPop2020,67607
21187,KY,Owen,TotalPop2020,11278
21189,KY,Owsley,TotalPop2020,4051
21191,KY,Pendleton,TotalPop2020,14644
21193,KY,Perry,TotalPop2020,28473
21195,KY,Pike,TotalPop2020,58669
21197,KY,Powell,TotalPop2020,13129
21199,KY,Pulaski,TotalPop2020,65034
21201,KY,Robertson,TotalPop2020,2193
21203,KY,Rockcastle,TotalPop2020,16037
21205,KY,Rowan,TotalPop2020,24662
21207,KY,Russell,TotalPop2020,17991
21209,KY,Scott,TotalPop2020,57155
21211,KY,Shelby,TotalPop2020,48065
21213,KY,Simpson,TotalPop2020,19594
21215,KY,Spencer,TotalPop2020,19490
21217,KY,Taylor,TotalPop2020,26023
21219,KY,Todd,TotalPop2020,12243
21221,KY,Trigg,TotalPop2020,14061
21223,KY,Trimble,TotalPop2020,8474
21225,KY,Union,TotalPop2020,13668
21227,KY,Warren,TotalPop2020,134554
21229,KY,Washington,TotalPop2020,12027
21231,KY,Wayne,TotalPop2020,19555
21233,KY,Webster,TotalPop2020,13017
21235,KY,Whitley,TotalPop2020,36712
21237,KY,Wolfe,TotalPop2020,6562
21239,KY,Woodford,TotalPop2020,26871
22000,LA,Louisiana,TotalPop2020,4657757
22001,LA,Acadia,TotalPop2020,57576
22003,LA,Allen,TotalPop2020,22750
22005,LA,Ascension,TotalPop2020,126500
22007,LA,Assumption,TotalPop2020,21039
22009,LA,Avoyelles,TotalPop2020,39693
22011,LA,Beauregard,TotalPop2020,36549
22013,LA,Bienville,TotalPop2020,12981
22015,LA,Bossier,TotalPop2020,128746
22017,LA,Caddo,TotalPop2020,237848
22019,LA,Calcasieu,TotalPop2020,216785
22021,LA,Caldwell,TotalPop2020,9645
22023,LA,Cameron,TotalPop2020,5617
22025,LA,Catahoula,TotalPop2020,8906
22027,LA,Claiborne,TotalPop2020,14170
22029,LA,Concordia,TotalPop2020,18687
22031,LA,De Soto,TotalPop2020,26812
22033,LA,East Baton Rouge,TotalPop2020,456781
22035,LA,East Carroll,TotalPop2020,7459
22037,LA,East Feliciana,TotalPop2020,19539
22039,LA,Evangeline,TotalPop2020,32350
22041,LA,Franklin,TotalPop2020,19774
22043,LA,Grant,TotalPop2020,22169
22045,LA,Iberia,TotalPop2020,69929
22047,LA,Iberville,TotalPop2020,30241
22049,LA,Jackson,TotalPop2020,15031
22051,LA,Jefferson,TotalPop2020,440781
22053,LA,Jefferson Davis,TotalPop2020,32250
22055,LA,Lafayette,TotalPop2020,241753
22057,LA,Lafourche,TotalPop2020,97557
22059,LA,La Salle,TotalPop2020,14791
22061,LA,Lincoln,TotalPop2020,48396
22063,LA,Livingston,TotalPop2020,142282
22065,LA,Madison,TotalPop2020,10017
22067,LA,Morehouse,TotalPop2020,25629
22069,LA,Natchitoches,TotalPop2020,37515
22071,LA,Orleans,TotalPop2020,383997
22073,LA,Ouachita,TotalPop2020,160368
22075,LA,Plaquemines,TotalPop2020,23515
22077,LA,Pointe Coupee,TotalPop2020,20758
22079,LA,Rapides,TotalPop2020,130023
22081,LA,Red River,TotalPop2020,7620
22083,LA,Richland,TotalPop2020,20043
22085,LA,Sabine,TotalPop2020,22155
22087,LA,St. Bernard,TotalPop2020,43764
22089,LA,St. Charles,TotalPop2020,52549
22091,LA,St. Helena,TotalPop2020,10920
22093,LA,St. James,TotalPop2020,20192
22095,LA,St. John the Baptist,TotalPop2020,42477
22097,LA,St. Landry,TotalPop2020,82540
22099,LA,St. Martin,TotalPop2020,51767
22101,LA,St. Mary,TotalPop2020,49406
22103,LA,St. Tammany,TotalPop2020,264570
22105,LA,Tangipahoa,TotalPop2020,133157
22107,LA,Tensas,TotalPop2020,4147
22109,LA,Terrebonne,TotalPop2020,109580
22111,LA,Union,TotalPop2020,21107
22113,LA,Vermilion,TotalPop2020,57359
22115,LA,Vernon,TotalPop2020,48750
22117,LA,Washington,TotalPop2020,45463
22119,LA,Webster,TotalPop2020,36967
22121,LA,West Baton Rouge,TotalPop2020,27199
22123,LA,West Carroll,TotalPop2020,9751
22125,LA,West Feliciana,TotalPop2020,15310
22127,LA,Winn,TotalPop2020,13755
23000,ME,Maine,TotalPop2020,1362359
23001,ME,Androscoggin,TotalPop2020,111139
23003,ME,Aroostook,TotalPop2020,67105
23005,ME,Cumberland,TotalPop2020,303069
23007,ME,Franklin,TotalPop2020,29456
23009,ME,Hancock,TotalPop2020,55478
23011,ME,Kennebec,TotalPop2020,123642
23013,ME,Knox,TotalPop2020,40607
23015,ME,Lincoln,TotalPop2020,35237
23017,ME,Oxford,TotalPop2020,57777
23019,ME,Penobscot,TotalPop2020,152199
23021,ME,Piscataquis,TotalPop2020,16800
23023,ME,Sagadahoc,TotalPop2020,36699
23025,ME,Somerset,TotalPop2020,50477
23027,ME,Waldo,TotalPop2020,39607
23029,ME,Washington,TotalPop2020,31095
23031,ME,York,TotalPop2020,211972
24000,MD,Maryland,TotalPop2020,6177224
24001,MD,Allegany,TotalPop2020,68106
24003,MD,Anne Arundel,TotalPop2020,588261
24005,MD,Baltimore,TotalPop2020,854535
24009,MD,Calvert,TotalPop2020,92783
24011,MD,Caroline,TotalPop2020,33293
24013,MD,Carroll,TotalPop2020,172891
24015,MD,Cecil,TotalPop2020,103725
24017,MD,Charles,TotalPop2020,166617
24019,MD,Dorchester,TotalPop2020,32531
24021,MD,Frederick,TotalPop2020,271717
24023,MD,Garrett,TotalPop2020,28806
24025,MD,Harford,TotalPop2020,260924
24027,MD,Howard,TotalPop2020,332317
24029,MD,Kent,TotalPop2020,19198
24031,MD,Montgomery,TotalPop2020,1062061
24033,MD,Prince George's,TotalPop2020,967201
24035,MD,Queen Anne's,TotalPop2020,49874
24037,MD,St. Mary's,TotalPop2020,113777
24039,MD,Somerset,TotalPop2020,24620
24041,MD,Talbot,TotalPop2020,37526
24043,MD,Washington,TotalPop2020,154705
24045,MD,Wicomico,TotalPop2020,103588
24047,MD,Worcester,TotalPop2020,52460
24510,MD,Baltimore,TotalPop2020,585708
25000,MA,Massachusetts,TotalPop2020,7029917
25001,MA,Barnstable,TotalPop2020,228996
25003,MA,Berkshire,TotalPop2020,129026
25005,MA,Bristol,TotalPop2020,579200
25007,MA,Dukes,TotalPop2020,20600
25009,MA,Essex,TotalPop2020,809829
25011,MA,Franklin,TotalPop2020,71029
25013,MA,Hampden,TotalPop2020,465825
25015,MA,Hampshire,TotalPop2020,162308
25017,MA,Middlesex,TotalPop2020,1632002
25019,MA,Nantucket,TotalPop2020,14255
25021,MA,Norfolk,TotalPop2020,725981
25023,MA,Plymouth,TotalPop2020,530819
25025,MA,Suffolk,TotalPop2020,797936
25027,MA,Worcester,TotalPop2020,862111
26000,MI,Michigan,TotalPop2020,10077331
26001,MI,Alcona,TotalPop2020,10167
26003,MI,Alger,TotalPop2020,8842
26005,MI,Allegan,TotalPop2020,120502
26007,MI,Alpena,TotalPop2020,28907
26009,MI,Antrim,TotalPop2020,23431
26011,MI,Arenac,TotalPop2020,15002
26013,MI,Baraga,TotalPop2020,8158
26015,MI,Barry,TotalPop2020,62423
26017,MI,Bay,TotalPop2020,103856
26019,MI,Benzie,TotalPop2020,17970
26021,MI,Berrien,TotalPop2020,154316
26023,MI,Branch,TotalPop2020,44862
26025,MI,Calhoun,TotalPop2020,134310
26027,MI,Cass,TotalPop2020,51589
26029,MI,Charlevoix,TotalPop2020,26054
26031,MI,Cheboygan,TotalPop2020,25579
26033,MI,Chippewa,TotalPop2020,36785
26035,MI,Clare,TotalPop2020,30856
26037,MI,Clinton,TotalPop2020,79128
26039,MI,Crawford,TotalPop2020,12988
26041,MI,Delta,TotalPop2020,36903
26043,MI,Dickinson,TotalPop2020,25947
26045,MI,Eaton,TotalPop2020,109175
26047,MI,Emmet,TotalPop2020,34112
26049,MI,Genesee,TotalPop2020,406211
26051,MI,Gladwin,TotalPop2020,25386
26053,MI,Gogebic,TotalPop2020,14380
26055,MI,Grand Traverse,TotalPop2020,95238
26057,MI,Gratiot,TotalPop2020,41761
26059,MI,Hillsdale,TotalPop2020,45746
26061,MI,Houghton,TotalPop2020,37361
26063,MI,Huron,TotalPop2020,31407
26065,MI,Ingham,TotalPop2020,284900
26067,MI,Ionia,TotalPop2020,66804
26069,MI,Iosco,TotalPop2020,25237
26071,MI,Iron,TotalPop2020,11631
26073,MI,Isabella,TotalPop2020,64394
26075,MI,Jackson,TotalPop2020,160366
26077,MI,Kalamazoo,TotalPop2020,261670
26079,MI,Kalkaska,TotalPop2020,17939
26081,MI,Kent,TotalPop2020,657974
26083,MI,Keweenaw,TotalPop2020,2046
26085,MI,Lake,TotalPop2020,12096
26087,MI,Lapeer,TotalPop2020,88619
26089,MI,Leelanau,TotalPop2020,22301
26091,MI,Lenawee,TotalPop2020,99423
26093,MI,Livingston,TotalPop2020,193866
26095,MI,Luce,TotalPop2020,5339
26097,MI,Mackinac,TotalPop2020,10834
26099,MI,Macomb,TotalPop2020,881217
26101,MI,Manistee,TotalPop2020,25032
26103,MI,Marquette,TotalPop2020,66017
26105,MI,Mason,TotalPop2020,29052
26107,MI,Mecosta,TotalPop2020,39714
26109,MI,Menominee,TotalPop2020,23502
26111,MI,Midland,TotalPop2020,83494
26113,MI,Missaukee,TotalPop2020,15052
26115,MI,Monroe,TotalPop2020,154809
26117,MI,Montcalm,TotalPop2020,66614
26119,MI,Montmorency,TotalPop2020,9153
26121,MI,Muskegon,TotalPop2020,175824
26123,MI,Newaygo,TotalPop2020,49978
26125,MI,Oakland,TotalPop2020,1274395
26127,MI,Oceana,TotalPop2020,26659
26129,MI,Ogemaw,TotalPop2020,20770
26131,MI,Ontonagon,TotalPop2020,5816
26133,MI,Osceola,TotalPop2020,22891
26135,MI,Oscoda,TotalPop2020,8219
26137,MI,Otsego,TotalPop2020,25091
26139,MI,Ottawa,TotalPop2020,296200
26141,MI,Presque Isle,TotalPop2020,12982
26143,MI,Roscommon,TotalPop2020,23459
26145,MI,Saginaw,TotalPop2020,190124
26147,MI,St. Clair,TotalPop2020,160383
26149,MI,St. Joseph,TotalPop2020,60939
26151,MI,Sanilac,TotalPop2020,40611
26153,MI,Schoolcraft,TotalPop2020,8047
26155,MI,Shiawassee,TotalPop2020,68094
26157,MI,Tuscola,TotalPop2020,53323
26159,MI,Van Buren,TotalPop2020,75587
26161,MI,Washtenaw,TotalPop2020,372258
26163,MI,Wayne,TotalPop2020,1793561
26165,MI,Wexford,TotalPop2020,33673
27000,MN,Minnesota,TotalPop2020,5706494
27001,MN,Aitkin,TotalPop2020,15697
27003,MN,Anoka,TotalPop2020,363887
27005,MN,Becker,TotalPop2020,35183
27007,MN,Beltrami,TotalPop2020,46228
27009,MN,Benton,TotalPop2020,41379
27011,MN,Big Stone,TotalPop2020,5166
27013,MN,Blue Earth,TotalPop2020,69112
27015,MN,Brown,TotalPop2020,25912
27017,MN,Carlton,TotalPop2020,36207
27019,MN,Carver,TotalPop2020,106922
27021,MN,Cass,TotalPop2020,30066
27023,MN,Chippewa,TotalPop2020,12598
27025,MN,Chisago,TotalPop2020,56621
27027,MN,Clay,TotalPop2020,65318
27029,MN,Clearwater,TotalPop2020,8524
27031,MN,Cook,TotalPop2020,5600
27033,MN,Cottonwood,TotalPop2020,11517
27035,MN,Crow Wing,TotalPop2020,66123
27037,MN,Dakota,TotalPop2020,439882
27039,MN,Dodge,TotalPop2020,20867
27041,MN,Douglas,TotalPop2020,39006
27043,MN,Faribault,TotalPop2020,13921
27045,MN,Fillmore,TotalPop2020,21228
27047,MN,Freeborn,TotalPop2020,30895
27049,MN,Goodhue,TotalPop2020,47582
27051,MN,Grant,TotalPop2020,6074
27053,MN,Hennepin,TotalPop2020,1281565
27055,MN,Houston,TotalPop2020,18843
27057,MN,Hubbard,TotalPop2020,21344
27059,MN,Isanti,TotalPop2020,41135
27061,MN,Itasca,TotalPop2020,45014
27063,MN,Jackson,TotalPop2020,9989
27065,MN,Kanabec,TotalPop2020,16032
27067,MN,Kandiyohi,TotalPop2020,43732
27069,MN,Kittson,TotalPop2020,4207
27071,MN,Koochiching,TotalPop2020,12062
27073,MN,Lac qui Parle,TotalPop2020,6719
27075,MN,Lake,TotalPop2020,10905
27077,MN,Lake of the Woods,TotalPop2020,3763
27079,MN,Le Sueur,TotalPop2020,28674
27081,MN,Lincoln,TotalPop2020,5640
27083,MN,Lyon,TotalPop2020,25269
27085,MN,McLeod,TotalPop2020,36771
27087,MN,Mahnomen,TotalPop2020,5411
27089,MN,Marshall,TotalPop2020,9040
27091,MN,Martin,TotalPop2020,20025
27093,MN,Meeker,TotalPop2020,23400
27095,MN,Mille Lacs,TotalPop2020,26459
27097,MN,Morrison,TotalPop2020,34010
27099,MN,Mower,TotalPop2020,40029
27101,MN,Murray,TotalPop2020,8179
27103,MN,Nicollet,TotalPop2020,34454
27105,MN,Nobles,TotalPop2020,22290
27107,MN,Norman,TotalPop2020,6441
27109,MN,Olmsted,TotalPop2020,162847
27111,MN,Otter Tail,TotalPop2020,60081
27113,MN,Pennington,TotalPop2020,13992
27115,MN,Pine,TotalPop2020,28876
27117,MN,Pipestone,TotalPop2020,9424
27119,MN,Polk,TotalPop2020,31192
27121,MN,Pope,TotalPop2020,11308
27123,MN,Ramsey,TotalPop2020,552352
27125,MN,Red Lake,TotalPop2020,3935
27127,MN,Redwood,TotalPop2020,15425
27129,MN,Renville,TotalPop2020,14723
27131,MN,Rice,TotalPop2020,67097
27133,MN,Rock,TotalPop2020,9704
27135,MN,Roseau,TotalPop2020,15331
27137,MN,St. Louis,TotalPop2020,200231
27139,MN,Scott,TotalPop2020,150928
27141,MN,Sherburne,TotalPop2020,97183
27143,MN,Sibley,TotalPop2020,14836
27145,MN,Stearns,TotalPop2020,158292
27147,MN,Steele,TotalPop2020,37406
27149,MN,Stevens,TotalPop2020,9671
27151,MN,Swift,TotalPop2020,9838
27153,MN,Todd,TotalPop2020,25262
27155,MN,Traverse,TotalPop2020,3360
27157,MN,Wabasha,TotalPop2020,21387
27159,MN,Wadena,TotalPop2020,14065
27161,MN,Waseca,TotalPop2020,18968
27163,MN,Washington,TotalPop2020,267568
27165,MN,Watonwan,TotalPop2020,11253
27167,MN,Wilkin,TotalPop2020,6506
27169,MN,Winona,TotalPop2020,49671
27171,MN,Wright,TotalPop2020,141337
27173,MN,Yellow Medicine,TotalPop2020,9528
28000,MS,Mississippi,TotalPop2020,2961279
28001,MS,Adams,TotalPop2020,29538
28003,MS,Alcorn,TotalPop2020,34740
28005,MS,Amite,TotalPop2020,12720
28007,MS,Attala,TotalPop2020,17889
28009,MS,Benton,TotalPop2020,7646
28011,MS,Bolivar,TotalPop2020,30985
28013,MS,Calhoun,TotalPop2020,13266
28015,MS,Carroll,TotalPop2020,9998
28017,MS,Chickasaw,TotalPop2020,17106
28019,MS,Choctaw,TotalPop2020,8246
28021,MS,Claiborne,TotalPop2020,9135
28023,MS,Clarke,TotalPop2020,15615
28025,MS,Clay,TotalPop2020,18636
28027,MS,Coahoma,TotalPop2020,21390
28029,MS,Copiah,TotalPop2020,28368
28031,MS,Covington,TotalPop2020,18340
28033,MS,DeSoto,TotalPop2020,185314
28035,MS,Forrest,TotalPop2020,78158
28037,MS,Franklin,TotalPop2020,7675
28039,MS,George,TotalPop2020,24350
28041,MS,Greene,TotalPop2020,13530
28043,MS,Grenada,TotalPop2020,21629
28045,MS,Hancock,TotalPop2020,46053
28047,MS,Harrison,TotalPop2020,208621
28049,MS,Hinds,TotalPop2020,227742
28051,MS,Holmes,TotalPop2020,17000
28053,MS,Humphreys,TotalPop2020,7785
28055,MS,Issaquena,TotalPop2020,1338
28057,MS,Itawamba,TotalPop2020,23863
28059,MS,Jackson,TotalPop2020,143252
28061,MS,Jasper,TotalPop2020,16367
28063,MS,Jefferson,TotalPop2020,7260
28065,MS,Jefferson Davis,TotalPop2020,11321
28067,MS,Jones,TotalPop2020,67246
28069,MS,Kemper,TotalPop2020,8988
28071,MS,Lafayette,TotalPop2020,55813
28073,MS,Lamar,TotalPop2020,64222
28075,MS,Lauderdale,TotalPop2020,72984
28077,MS,Lawrence,TotalPop2020,12016
28079,MS,Leake,TotalPop2020,21275
28081,MS,Lee,TotalPop2020,83343
28083,MS,Leflore,TotalPop2020,28339
28085,MS,Lincoln,TotalPop2020,34907
28087,MS,Lowndes,TotalPop2020,58879
28089,MS,Madison,TotalPop2020,109145
28091,MS,Marion,TotalPop2020,24441
28093,MS,Marshall,TotalPop2020,33752
28095,MS,Monroe,TotalPop2020,34180
28097,MS,Montgomery,TotalPop2020,9822
28099,MS,Neshoba,TotalPop2020,29087
28101,MS,Newton,TotalPop2020,21291
28103,MS,Noxubee,TotalPop2020,10285
28105,MS,Oktibbeha,TotalPop2020,51788
28107,MS,Panola,TotalPop2020,33208
28109,MS,Pearl River,TotalPop2020,56145
28111,MS,Perry,TotalPop2020,11511
28113,MS,Pike,TotalPop2020,40324
28115,MS,Pontotoc,TotalPop2020,31184
28117,MS,Prentiss,TotalPop2020,25008
28119,MS,Quitman,TotalPop2020,6176
28121,MS,Rankin,TotalPop2020,157031
28123,MS,Scott,TotalPop2020,27990
28125,MS,Sharkey,TotalPop2020,3800
28127,MS,Simpson,TotalPop2020,25949
28129,MS,Smith,TotalPop2020,14209
28131,MS,Stone,TotalPop2020,18333
28133,MS,Sunflower,TotalPop2020,25971
28135,MS,Tallahatchie,TotalPop2020,12715
28137,MS,Tate,TotalPop2020,28064
28139,MS,Tippah,TotalPop2020,21815
28141,MS,Tishomingo,TotalPop2020,18850
28143,MS,Tunica,TotalPop2020,9782
28145,MS,Union,TotalPop2020,27777
28147,MS,Walthall,TotalPop2020,13884
28149,MS,Warren,TotalPop2020,44722
28151,MS,Washington,TotalPop2020,44922
28153,MS,Wayne,TotalPop2020,19779
28155,MS,Webster,TotalPop2020,9926
28157,MS,Wilkinson,TotalPop2020,8587
28159,MS,Winston,TotalPop2020,17714
28161,MS,Yalobusha,TotalPop2020,12481
28163,MS,Yazoo,TotalPop2020,26743
29000,MO,Missouri,TotalPop2020,6154913
29001,MO,Adair,TotalPop2020,25314
29003,MO,Andrew,TotalPop2020,18135
29005,MO,Atchison,TotalPop2020,5305
29007,MO,Audrain,TotalPop2020,24962
29009,MO,Barry,TotalPop2020,34534
29011,MO,Barton,TotalPop2020,11637
29013,MO,Bates,TotalPop2020,16042
29015,MO,Benton,TotalPop2020,19394
29017,MO,Bollinger,TotalPop2020,10567
29019,MO,Boone,TotalPop2020,183610
29021,MO,Buchanan,TotalPop2020,84793
29023,MO,Butler,TotalPop2020,42130
29025,MO,Caldwell,TotalPop2020,8815
29027,MO,Callaway,TotalPop2020,44283
29029,MO,Camden,TotalPop2020,42745
29031,MO,Cape Girardeau,TotalPop2020,81710
29033,MO,Carroll,TotalPop2020,8495
29035,MO,Carter,TotalPop2020,5202
29037,MO,Cass,TotalPop2020,107824
29039,MO,Cedar,TotalPop2020,14188
29041,MO,Chariton,TotalPop2020,7408
29043,MO,Christian,TotalPop2020,88842
29045,MO,Clark,TotalPop2020,6634
29047,MO,Clay,TotalPop2020,253335
29049,MO,Clinton,TotalPop2020,21184
29051,MO,Cole,TotalPop2020,77279
29053,MO,Cooper,TotalPop2020,17103
29055,MO,Crawford,TotalPop2020,23056
29057,MO,Dade,TotalPop2020,7569
29059,MO,Dallas,TotalPop2020,17071
29061,MO,Daviess,TotalPop2020,8430
29063,MO,DeKalb,TotalPop2020,11029
29065,MO,Dent,TotalPop2020,14421
29067,MO,Douglas,TotalPop2020,11578
29069,MO,Dunklin,TotalPop2020,28283
29071,MO,Franklin,TotalPop2020,104682
29073,MO,Gasconade,TotalPop2020,14794
29075,MO,Gentry,TotalPop2020,6162
29077,MO,Greene,TotalPop2020,298915
29079,MO,Grundy,TotalPop2020,9808
29081,MO,Harrison,TotalPop2020,8157
29083,MO,Henry,TotalPop2020,21946
29085,MO,Hickory,TotalPop2020,8279
29087,MO,Holt,TotalPop2020,4223
29089,MO,Howard,TotalPop2020,10151
29091,MO,Howell,TotalPop2020,39750
29093,MO,Iron,TotalPop2020,9537
29095,MO,Jackson,TotalPop2020,717204
29097,MO,Jasper,TotalPop2020,122761
29099,MO,Jefferson,TotalPop2020,226739
29101,MO,Johnson,TotalPop2020,54013
29103,MO,Knox,TotalPop2020,3744
29105,MO,Laclede,TotalPop2020,36039
29107,MO,Lafayette,TotalPop2020,32984
29109,MO,Lawrence,TotalPop2020,38001
29111,MO,Lewis,TotalPop2020,10032
29113,MO,Lincoln,TotalPop2020,59574
29115,MO,Linn,TotalPop2020,11874
29117,MO,Livingston,TotalPop2020,14557
29119,MO,McDonald,TotalPop2020,23303
29121,MO,Macon,TotalPop2020,15209
29123,MO,Madison,TotalPop2020,12626
29125,MO,Maries,TotalPop2020,8432
29127,MO,Marion,TotalPop2020,28525
29129,MO,Mercer,TotalPop2020,3538
29131,MO,Miller,TotalPop2020,24722
29133,MO,Mississippi,TotalPop2020,12577
29135,MO,Moniteau,TotalPop2020,15473
29137,MO,Monroe,TotalPop2020,8666
29139,MO,Montgomery,TotalPop2020,11322
29141,MO,Morgan,TotalPop2020,21006
29143,MO,New Madrid,TotalPop2020,16434
29145,MO,Newton,TotalPop2020,58648
29147,MO,Nodaway,TotalPop2020,21241
29149,MO,Oregon,TotalPop2020,8635
29151,MO,Osage,TotalPop2020,13274
29153,MO,Ozark,TotalPop2020,8553
29155,MO,Pemiscot,TotalPop2020,15661
29157,MO,Perry,TotalPop2020,18956
29159,MO,Pettis,TotalPop2020,42980
29161,MO,Phelps,TotalPop2020,44638
29163,MO,Pike,TotalPop2020,17587
29165,MO,Platte,TotalPop2020,106718
29167,MO,Polk,TotalPop2020,31519
29169,MO,Pulaski,TotalPop2020,53955
29171,MO,Putnam,TotalPop2020,4681
29173,MO,Ralls,TotalPop2020,10355
29175,MO,Randolph,TotalPop2020,24716
29177,MO,Ray,TotalPop2020,23158
29179,MO,Reynolds,TotalPop2020,6096
29181,MO,Ripley,TotalPop2020,10679
29183,MO,St. Charles,TotalPop2020,405262
29185,MO,St. Clair,TotalPop2020,9284
29186,MO,Ste. Genevieve,TotalPop2020,18479
29187,MO,St. Francois,TotalPop2020,66922
29189,MO,St. Louis,TotalPop2020,1004125
29195,MO,Saline,TotalPop2020,23333
29197,MO,Schuyler,TotalPop2020,4032
29199,MO,Scotland,TotalPop2020,4716
29201,MO,Scott,TotalPop2020,38059
29203,MO,Shannon,TotalPop2020,7031
29205,MO,Shelby,TotalPop2020,6103
29207,MO,Stoddard,TotalPop2020,28672
29209,MO,Stone,TotalPop2020,31076
29211,MO,Sullivan,TotalPop2020,5999
29213,MO,Taney,TotalPop2020,56066
29215,MO,Texas,TotalPop2020,24487
29217,MO,Vernon,TotalPop2020,19707
29219,MO,Warren,TotalPop2020,35532
29221,MO,Washington,TotalPop2020,23514
29223,MO,Wayne,TotalPop2020,10974
29225,MO,Webster,TotalPop2020,39085
29227,MO,Worth,TotalPop2020,1973
29229,MO,Wright,TotalPop2020,18188
29510,MO,St. Louis,TotalPop2020,301578
30000,MT,Montana,TotalPop2020,1084225
30001,MT,Beaverhead,TotalPop2020,9371
30003,MT,Big Horn,TotalPop2020,13124
30005,MT,Blaine,TotalPop2020,7044
30007,MT,Broadwater,TotalPop2020,6774
30009,MT,Carbon,TotalPop2020,10473
30011,MT,Carter,TotalPop2020,1415
30013,MT,Cascade,TotalPop2020,84414
30015,MT,Chouteau,TotalPop2020,5895
