FIPS,State,County,Attribute,Value
48199,TX,Hardin,Under18Num2020,13599
48201,TX,Harris,Under18Num2020,1211561
48203,TX,Harrison,Under18Num2020,16974
48205,TX,Hartley,Under18Num2020,1160
48207,TX,Haskell,Under18Num2020,1084
48209,TX,Hays,Under18Num2020,55544
48211,TX,Hemphill,Under18Num2020,986
48213,TX,Henderson,Under18Num2020,17220
48215,TX,Hidalgo,Under18Num2020,262556
48217,TX,Hill,Under18Num2020,8388
48219,TX,Hockley,Under18Num2020,5600
48221,TX,Hood,Under18Num2020,12389
48223,TX,Hopkins,Under18Num2020,8916
48225,TX,Houston,Under18Num2020,4180
48227,TX,Howard,Under18Num2020,7998
48229,TX,Hudspeth,Under18Num2020,535
48231,TX,Hunt,Under18Num2020,23813
48233,TX,Hutchinson,Under18Num2020,5187
48235,TX,Irion,Under18Num2020,329
48237,TX,Jack,Under18Num2020,1823
48239,TX,Jackson,Under18Num2020,3648
48241,TX,Jasper,Under18Num2020,7441
48243,TX,Jeff Davis,Under18Num2020,285
48245,TX,Jefferson,Under18Num2020,60846
48247,TX,Jim Hogg,Under18Num2020,1322
48249,TX,Jim Wells,Under18Num2020,10261
48251,TX,Johnson,Under18Num2020,45962
48253,TX,Jones,Under18Num2020,3476
48255,TX,Karnes,Under18Num2020,2855
48257,TX,Kaufman,Under18Num2020,41664
48259,TX,Kendall,Under18Num2020,10100
48261,TX,Kenedy,Under18Num2020,83
48263,TX,Kent,Under18Num2020,145
48265,TX,Kerr,Under18Num2020,9328
48267,TX,Kimble,Under18Num2020,729
48269,TX,King,Under18Num2020,76
48271,TX,Kinney,Under18Num2020,555
48273,TX,Kleberg,Under18Num2020,7249
48275,TX,Knox,Under18Num2020,827
48277,TX,Lamar,Under18Num2020,11688
48279,TX,Lamb,Under18Num2020,3534
48281,TX,Lampasas,Under18Num2020,4771
48283,TX,La Salle,Under18Num2020,1396
48285,TX,Lavaca,Under18Num2020,4656
48287,TX,Lee,Under18Num2020,4305
48289,TX,Leon,Under18Num2020,3313
48291,TX,Liberty,Under18Num2020,24324
48293,TX,Limestone,Under18Num2020,5052
48295,TX,Lipscomb,Under18Num2020,755
48297,TX,Live Oak,Under18Num2020,2039
48299,TX,Llano,Under18Num2020,3130
48301,TX,Loving,Under18Num2020,24
48303,TX,Lubbock,Under18Num2020,73097
48305,TX,Lynn,Under18Num2020,1588
48307,TX,McCulloch,Under18Num2020,1645
48309,TX,McLennan,Under18Num2020,63188
48311,TX,McMullen,Under18Num2020,113
48313,TX,Madison,Under18Num2020,2754
48315,TX,Marion,Under18Num2020,1709
48317,TX,Martin,Under18Num2020,1541
48319,TX,Mason,Under18Num2020,751
48321,TX,Matagorda,Under18Num2020,9108
48323,TX,Maverick,Under18Num2020,16958
48325,TX,Medina,Under18Num2020,11777
48327,TX,Menard,Under18Num2020,360
48329,TX,Midland,Under18Num2020,46849
48331,TX,Milam,Under18Num2020,5684
48333,TX,Mills,Under18Num2020,887
48335,TX,Mitchell,Under18Num2020,1775
48337,TX,Montague,Under18Num2020,4413
48339,TX,Montgomery,Under18Num2020,162119
48341,TX,Moore,Under18Num2020,6414
48343,TX,Morris,Under18Num2020,2673
48345,TX,Motley,Under18Num2020,222
48347,TX,Nacogdoches,Under18Num2020,14650
48349,TX,Navarro,Under18Num2020,13376
48351,TX,Newton,Under18Num2020,2545
48353,TX,Nolan,Under18Num2020,3710
48355,TX,Nueces,Under18Num2020,83122
48357,TX,Ochiltree,Under18Num2020,3024
48359,TX,Oldham,Under18Num2020,529
48361,TX,Orange,Under18Num2020,20332
48363,TX,Palo Pinto,Under18Num2020,6371
48365,TX,Panola,Under18Num2020,5315
48367,TX,Parker,Under18Num2020,36788
48369,TX,Parmer,Under18Num2020,2840
48371,TX,Pecos,Under18Num2020,3613
48373,TX,Polk,Under18Num2020,9459
48375,TX,Potter,Under18Num2020,29927
48377,TX,Presidio,Under18Num2020,1459
48379,TX,Rains,Under18Num2020,2518
48381,TX,Randall,Under18Num2020,34000
48383,TX,Reagan,Under18Num2020,983
48385,TX,Real,Under18Num2020,476
48387,TX,Red River,Under18Num2020,2308
48389,TX,Reeves,Under18Num2020,3129
48391,TX,Refugio,Under18Num2020,1497
48393,TX,Roberts,Under18Num2020,201
48395,TX,Robertson,Under18Num2020,4035
48397,TX,Rockwall,Under18Num2020,29294
48399,TX,Runnels,Under18Num2020,2264
48401,TX,Rusk,Under18Num2020,11496
48403,TX,Sabine,Under18Num2020,1831
48405,TX,San Augustine,Under18Num2020,1632
48407,TX,San Jacinto,Under18Num2020,5955
48409,TX,San Patricio,Under18Num2020,17378
48411,TX,San Saba,Under18Num2020,1124
48413,TX,Schleicher,Under18Num2020,584
48415,TX,Scurry,Under18Num2020,4283
48417,TX,Shackelford,Under18Num2020,743
48419,TX,Shelby,Under18Num2020,5951
48421,TX,Sherman,Under18Num2020,808
48423,TX,Smith,Under18Num2020,56021
48425,TX,Somervell,Under18Num2020,2237
48427,TX,Starr,Under18Num2020,19810
48429,TX,Stephens,Under18Num2020,1974
48431,TX,Sterling,Under18Num2020,357
48433,TX,Stonewall,Under18Num2020,242
48435,TX,Sutton,Under18Num2020,817
48437,TX,Swisher,Under18Num2020,1702
48439,TX,Tarrant,Under18Num2020,536594
48441,TX,Taylor,Under18Num2020,34643
48443,TX,Terrell,Under18Num2020,144
48445,TX,Terry,Under18Num2020,3249
48447,TX,Throckmorton,Under18Num2020,312
48449,TX,Titus,Under18Num2020,8592
48451,TX,Tom Green,Under18Num2020,28248
48453,TX,Travis,Under18Num2020,273698
48455,TX,Trinity,Under18Num2020,2620
48457,TX,Tyler,Under18Num2020,3823
48459,TX,Upshur,Under18Num2020,10038
48461,TX,Upton,Under18Num2020,870
48463,TX,Uvalde,Under18Num2020,6084
48465,TX,Val Verde,Under18Num2020,12615
48467,TX,Van Zandt,Under18Num2020,13571
48469,TX,Victoria,Under18Num2020,22516
48471,TX,Walker,Under18Num2020,11557
48473,TX,Waller,Under18Num2020,13595
48475,TX,Ward,Under18Num2020,3158
48477,TX,Washington,Under18Num2020,7544
48479,TX,Webb,Under18Num2020,80660
48481,TX,Wharton,Under18Num2020,10256
48483,TX,Wheeler,Under18Num2020,1217
48485,TX,Wichita,Under18Num2020,28658
48487,TX,Wilbarger,Under18Num2020,2966
48489,TX,Willacy,Under18Num2020,4680
48491,TX,Williamson,Under18Num2020,155972
48493,TX,Wilson,Under18Num2020,11982
48495,TX,Winkler,Under18Num2020,2189
48497,TX,Wise,Under18Num2020,16796
48499,TX,Wood,Under18Num2020,8292
48501,TX,Yoakum,Under18Num2020,2221
48503,TX,Young,Under18Num2020,4219
48505,TX,Zapata,Under18Num2020,4297
48507,TX,Zavala,Under18Num2020,2751
49000,UT,Utah,Under18Num2020,947565
49001,UT,Beaver,Under18Num2020,2162
49003,UT,Box Elder,Under18Num2020,18255
49005,UT,Cache,Under18Num2020,38993
49007,UT,Carbon,Under18Num2020,5227
49009,UT,Daggett,Under18Num2020,219
49011,UT,Davis,Under18Num2020,116295
49013,UT,Duchesne,Under18Num2020,6328
49015,UT,Emery,Under18Num2020,2869
49017,UT,Garfield,Under18Num2020,1202
49019,UT,Grand,Under18Num2020,2047
49021,UT,Iron,Under18Num2020,16259
49023,UT,Juab,Under18Num2020,4030
49025,UT,Kane,Under18Num2020,1752
49027,UT,Millard,Under18Num2020,4040
49029,UT,Morgan,Under18Num2020,4299
49031,UT,Piute,Under18Num2020,346
49033,UT,Rich,Under18Num2020,767
49035,UT,Salt Lake,Under18Num2020,310343
49037,UT,San Juan,Under18Num2020,4176
49039,UT,Sanpete,Under18Num2020,8003
49041,UT,Sevier,Under18Num2020,6449
49043,UT,Summit,Under18Num2020,10351
49045,UT,Tooele,Under18Num2020,23959
49047,UT,Uintah,Under18Num2020,11774
49049,UT,Utah,Under18Num2020,216133
49051,UT,Wasatch,Under18Num2020,10578
49053,UT,Washington,Under18Num2020,47542
49055,UT,Wayne,Under18Num2020,536
49057,UT,Weber,Under18Num2020,72631
50000,VT,Vermont,Under18Num2020,118595
50001,VT,Addison,Under18Num2020,6354
50003,VT,Bennington,Under18Num2020,7162
50005,VT,Caledonia,Under18Num2020,6108
50007,VT,Chittenden,Under18Num2020,29723
50009,VT,Essex,Under18Num2020,1029
50011,VT,Franklin,Under18Num2020,11059
50013,VT,Grand Isle,Under18Num2020,1270
50015,VT,Lamoille,Under18Num2020,5201
50017,VT,Orange,Under18Num2020,5585
50019,VT,Orleans,Under18Num2020,5258
50021,VT,Rutland,Under18Num2020,10560
50023,VT,Washington,Under18Num2020,11090
50025,VT,Windham,Under18Num2020,8012
50027,VT,Windsor,Under18Num2020,10184
51000,VA,Virginia,Under18Num2020,1886339
51001,VA,Accomack,Under18Num2020,6541
51003,VA,Albemarle,Under18Num2020,22850
51005,VA,Alleghany,Under18Num2020,2843
51007,VA,Amelia,Under18Num2020,2677
51009,VA,Amherst,Under18Num2020,6388
51011,VA,Appomattox,Under18Num2020,3574
51013,VA,Arlington,Under18Num2020,42080
51015,VA,Augusta,Under18Num2020,15470
51017,VA,Bath,Under18Num2020,697
51019,VA,Bedford,Under18Num2020,15880
51021,VA,Bland,Under18Num2020,942
51023,VA,Botetourt,Under18Num2020,6672
51025,VA,Brunswick,Under18Num2020,2512
51027,VA,Buchanan,Under18Num2020,3568
51029,VA,Buckingham,Under18Num2020,3201
51031,VA,Campbell,Under18Num2020,11541
51033,VA,Caroline,Under18Num2020,7018
51035,VA,Carroll,Under18Num2020,5445
51036,VA,Charles City,Under18Num2020,994
51037,VA,Charlotte,Under18Num2020,2400
51041,VA,Chesterfield,Under18Num2020,87595
51043,VA,Clarke,Under18Num2020,2890
51045,VA,Craig,Under18Num2020,919
51047,VA,Culpeper,Under18Num2020,12649
51049,VA,Cumberland,Under18Num2020,1974
51051,VA,Dickenson,Under18Num2020,2751
51053,VA,Dinwiddie,Under18Num2020,5957
51057,VA,Essex,Under18Num2020,2001
51059,VA,Fairfax,Under18Num2020,268203
51061,VA,Fauquier,Under18Num2020,16868
51063,VA,Floyd,Under18Num2020,3068
51065,VA,Fluvanna,Under18Num2020,5411
51067,VA,Franklin,Under18Num2020,10280
51069,VA,Frederick,Under18Num2020,20991
51071,VA,Giles,Under18Num2020,3362
51073,VA,Gloucester,Under18Num2020,7639
51075,VA,Goochland,Under18Num2020,4322
51077,VA,Grayson,Under18Num2020,2459
51079,VA,Greene,Under18Num2020,4660
51081,VA,Greensville,Under18Num2020,1700
51083,VA,Halifax,Under18Num2020,6797
51085,VA,Hanover,Under18Num2020,24156
51087,VA,Henrico,Under18Num2020,75453
51089,VA,Henry,Under18Num2020,9861
51091,VA,Highland,Under18Num2020,329
51093,VA,Isle of Wight,Under18Num2020,8224
51095,VA,James City,Under18Num2020,15386
51097,VA,King and Queen,Under18Num2020,1152
51099,VA,King George,Under18Num2020,6775
51101,VA,King William,Under18Num2020,4066
51103,VA,Lancaster,Under18Num2020,1531
51105,VA,Lee,Under18Num2020,4273
51107,VA,Loudoun,Under18Num2020,118167
51109,VA,Louisa,Under18Num2020,7735
51111,VA,Lunenburg,Under18Num2020,2357
51113,VA,Madison,Under18Num2020,2915
51115,VA,Mathews,Under18Num2020,1321
51117,VA,Mecklenburg,Under18Num2020,5591
51119,VA,Middlesex,Under18Num2020,1590
51121,VA,Montgomery,Under18Num2020,16112
51125,VA,Nelson,Under18Num2020,2488
51127,VA,New Kent,Under18Num2020,4768
51131,VA,Northampton,Under18Num2020,2225
51133,VA,Northumberland,Under18Num2020,1725
51135,VA,Nottoway,Under18Num2020,2921
51137,VA,Orange,Under18Num2020,7663
51139,VA,Page,Under18Num2020,4728
51141,VA,Patrick,Under18Num2020,3076
51143,VA,Pittsylvania,Under18Num2020,11725
51145,VA,Powhatan,Under18Num2020,6397
51147,VA,Prince Edward,Under18Num2020,3465
51149,VA,Prince George,Under18Num2020,8469
51153,VA,Prince William,Under18Num2020,128802
51155,VA,Pulaski,Under18Num2020,6031
51157,VA,Rappahannock,Under18Num2020,1209
51159,VA,Richmond,Under18Num2020,1575
51161,VA,Roanoke,Under18Num2020,19785
51163,VA,Rockbridge,Under18Num2020,4129
51165,VA,Rockingham,Under18Num2020,18386
51167,VA,Russell,Under18Num2020,4951
51169,VA,Scott,Under18Num2020,3920
51171,VA,Shenandoah,Under18Num2020,9324
51173,VA,Smyth,Under18Num2020,5847
51175,VA,Southampton,Under18Num2020,3483
51177,VA,Spotsylvania,Under18Num2020,34676
51179,VA,Stafford,Under18Num2020,41867
51181,VA,Surry,Under18Num2020,1132
51183,VA,Sussex,Under18Num2020,1618
51185,VA,Tazewell,Under18Num2020,7577
51187,VA,Warren,Under18Num2020,8986
51191,VA,Washington,Under18Num2020,9971
51193,VA,Westmoreland,Under18Num2020,3422
51195,VA,Wise,Under18Num2020,6979
51197,VA,Wythe,Under18Num2020,5598
51199,VA,York,Under18Num2020,17063
51510,VA,Alexandria,Under18Num2020,29433
51520,VA,Bristol,Under18Num2020,3495
51530,VA,Buena Vista,Under18Num2020,1287
51540,VA,Charlottesville,Under18Num2020,7673
51550,VA,Chesapeake,Under18Num2020,60134
51570,VA,Colonial Heights,Under18Num2020,3933
51580,VA,Covington,Under18Num2020,1177
51590,VA,Danville,Under18Num2020,8814
51595,VA,Emporia,Under18Num2020,1368
51600,VA,Fairfax,Under18Num2020,4703
51610,VA,Falls Church,Under18Num2020,3609
51620,VA,Franklin,Under18Num2020,1887
51630,VA,Fredericksburg,Under18Num2020,5733
51640,VA,Galax,Under18Num2020,1402
51650,VA,Hampton,Under18Num2020,27978
51660,VA,Harrisonburg,Under18Num2020,9370
51670,VA,Hopewell,Under18Num2020,5488
51678,VA,Lexington,Under18Num2020,831
51680,VA,Lynchburg,Under18Num2020,14600
51683,VA,Manassas,Under18Num2020,11112
51685,VA,Manassas Park,Under18Num2020,4518
51690,VA,Martinsville,Under18Num2020,2826
51700,VA,Newport News,Under18Num2020,41528
51710,VA,Norfolk,Under18Num2020,45519
51720,VA,Norton,Under18Num2020,792
51730,VA,Petersburg,Under18Num2020,6402
51735,VA,Poquoson,Under18Num2020,2867
51740,VA,Portsmouth,Under18Num2020,21751
51750,VA,Radford,Under18Num2020,2238
51760,VA,Richmond,Under18Num2020,38664
51770,VA,Roanoke,Under18Num2020,21063
51775,VA,Salem,Under18Num2020,4764
51790,VA,Staunton,Under18Num2020,4745
51800,VA,Suffolk,Under18Num2020,22315
51810,VA,Virginia Beach,Under18Num2020,101384
51820,VA,Waynesboro,Under18Num2020,4772
51830,VA,Williamsburg,Under18Num2020,1515
51840,VA,Winchester,Under18Num2020,5885
53000,WA,Washington,Under18Num2020,1680592
53001,WA,Adams,Under18Num2020,6983
53003,WA,Asotin,Under18Num2020,4556
53005,WA,Benton,Under18Num2020,54229
53007,WA,Chelan,Under18Num2020,17669
53009,WA,Clallam,Under18Num2020,12567
53011,WA,Clark,Under18Num2020,117476
53013,WA,Columbia,Under18Num2020,675
53015,WA,Cowlitz,Under18Num2020,25134
53017,WA,Douglas,Under18Num2020,10739
53019,WA,Ferry,Under18Num2020,1347
53021,WA,Franklin,Under18Num2020,30447
53023,WA,Garfield,Under18Num2020,487
53025,WA,Grant,Under18Num2020,28223
53027,WA,Grays Harbor,Under18Num2020,15106
53029,WA,Island,Under18Num2020,15682
53031,WA,Jefferson,Under18Num2020,4026
53033,WA,King,Under18Num2020,456205
53035,WA,Kitsap,Under18Num2020,56059
53037,WA,Kittitas,Under18Num2020,8222
53039,WA,Klickitat,Under18Num2020,4439
53041,WA,Lewis,Under18Num2020,18149
53043,WA,Lincoln,Under18Num2020,2294
53045,WA,Mason,Under18Num2020,12461
53047,WA,Okanogan,Under18Num2020,9126
53049,WA,Pacific,Under18Num2020,4007
53051,WA,Pend Oreille,Under18Num2020,2523
53053,WA,Pierce,Under18Num2020,211764
53055,WA,San Juan,Under18Num2020,2530
53057,WA,Skagit,Under18Num2020,27813
53059,WA,Skamania,Under18Num2020,2238
53061,WA,Snohomish,Under18Num2020,188160
53063,WA,Spokane,Under18Num2020,117788
53065,WA,Stevens,Under18Num2020,9837
53067,WA,Thurston,Under18Num2020,63704
53069,WA,Wahkiakum,Under18Num2020,767
53071,WA,Walla Walla,Under18Num2020,12987
53073,WA,Whatcom,Under18Num2020,44364
53075,WA,Whitman,Under18Num2020,7452
53077,WA,Yakima,Under18Num2020,72357
54000,WV,West Virginia,Under18Num2020,360784
54001,WV,Barbour,Under18Num2020,3135
54003,WV,Berkeley,Under18Num2020,28725
54005,WV,Boone,Under18Num2020,4543
54007,WV,Braxton,Under18Num2020,2360
54009,WV,Brooke,Under18Num2020,4064
54011,WV,Cabell,Under18Num2020,17937
54013,WV,Calhoun,Under18Num2020,1220
54015,WV,Clay,Under18Num2020,1731
54017,WV,Doddridge,Under18Num2020,1384
54019,WV,Fayette,Under18Num2020,8406
54021,WV,Gilmer,Under18Num2020,1132
54023,WV,Grant,Under18Num2020,2054
54025,WV,Greenbrier,Under18Num2020,6363
54027,WV,Hampshire,Under18Num2020,4514
54029,WV,Hancock,Under18Num2020,5407
54031,WV,Hardy,Under18Num2020,3024
54033,WV,Harrison,Under18Num2020,13920
54035,WV,Jackson,Under18Num2020,5937
54037,WV,Jefferson,Under18Num2020,12736
54039,WV,Kanawha,Under18Num2020,35354
54041,WV,Lewis,Under18Num2020,3533
54043,WV,Lincoln,Under18Num2020,4545
54045,WV,Logan,Under18Num2020,6438
54047,WV,McDowell,Under18Num2020,3388
54049,WV,Marion,Under18Num2020,11311
54051,WV,Marshall,Under18Num2020,5868
54053,WV,Mason,Under18Num2020,5238
54055,WV,Mercer,Under18Num2020,12030
54057,WV,Mineral,Under18Num2020,5505
54059,WV,Mingo,Under18Num2020,4936
54061,WV,Monongalia,Under18Num2020,17759
54063,WV,Monroe,Under18Num2020,2481
54065,WV,Morgan,Under18Num2020,3113
54067,WV,Nicholas,Under18Num2020,4827
54069,WV,Ohio,Under18Num2020,8118
54071,WV,Pendleton,Under18Num2020,1041
54073,WV,Pleasants,Under18Num2020,1438
54075,WV,Pocahontas,Under18Num2020,1346
54077,WV,Preston,Under18Num2020,6438
54079,WV,Putnam,Under18Num2020,12973
54081,WV,Raleigh,Under18Num2020,15492
54083,WV,Randolph,Under18Num2020,5186
54085,WV,Ritchie,Under18Num2020,1631
54087,WV,Roane,Under18Num2020,2891
54089,WV,Summers,Under18Num2020,2082
54091,WV,Taylor,Under18Num2020,3442
54093,WV,Tucker,Under18Num2020,1272
54095,WV,Tyler,Under18Num2020,1674
54097,WV,Upshur,Under18Num2020,4967
54099,WV,Wayne,Under18Num2020,8473
54101,WV,Webster,Under18Num2020,1664
54103,WV,Wetzel,Under18Num2020,2803
54105,WV,Wirt,Under18Num2020,1083
54107,WV,Wood,Under18Num2020,17378
54109,WV,Wyoming,Under18Num2020,4474
55000,WI,Wisconsin,Under18Num2020,1281418
55001,WI,Adams,Under18Num2020,3010
55003,WI,Ashland,Under18Num2020,3441
55005,WI,Barron,Under18Num2020,9864
55007,WI,Bayfield,Under18Num2020,2770
55009,WI,Brown,Under18Num2020,62610
55011,WI,Buffalo,Under18Num2020,2763
55013,WI,Burnett,Under18Num2020,2884
55015,WI,Calumet,Under18Num2020,12730
55017,WI,Chippewa,Under18Num2020,14761
55019,WI,Clark,Under18Num2020,9971
55021,WI,Columbia,Under18Num2020,12353
55023,WI,Crawford,Under18Num2020,3296
55025,WI,Dane,Under18Num2020,113098
55027,WI,Dodge,Under18Num2020,17788
55029,WI,Door,Under18Num2020,4761
55031,WI,Douglas,Under18Num2020,8655
55033,WI,Dunn,Under18Num2020,9249
55035,WI,Eau Claire,Under18Num2020,21917
55037,WI,Florence,Under18Num2020,710
55039,WI,Fond du Lac,Under18Num2020,22095
55041,WI,Forest,Under18Num2020,1877
55043,WI,Grant,Under18Num2020,11091
55045,WI,Green,Under18Num2020,8229
55047,WI,Green Lake,Under18Num2020,4005
55049,WI,Iowa,Under18Num2020,5268
55051,WI,Iron,Under18Num2020,882
55053,WI,Jackson,Under18Num2020,4729
55055,WI,Jefferson,Under18Num2020,18551
55057,WI,Juneau,Under18Num2020,5331
55059,WI,Kenosha,Under18Num2020,37699
55061,WI,Kewaunee,Under18Num2020,4450
55063,WI,La Crosse,Under18Num2020,24173
55065,WI,Lafayette,Under18Num2020,4120
55067,WI,Langlade,Under18Num2020,3844
55069,WI,Lincoln,Under18Num2020,5398
55071,WI,Manitowoc,Under18Num2020,16763
55073,WI,Marathon,Under18Num2020,31136
55075,WI,Marinette,Under18Num2020,7954
55077,WI,Marquette,Under18Num2020,3042
55078,WI,Menominee,Under18Num2020,1362
55079,WI,Milwaukee,Under18Num2020,219043
55081,WI,Monroe,Under18Num2020,11600
55083,WI,Oconto,Under18Num2020,7956
55085,WI,Oneida,Under18Num2020,6384
55087,WI,Outagamie,Under18Num2020,44519
55089,WI,Ozaukee,Under18Num2020,19660
55091,WI,Pepin,Under18Num2020,1613
55093,WI,Pierce,Under18Num2020,8831
55095,WI,Polk,Under18Num2020,9410
55097,WI,Portage,Under18Num2020,13852
55099,WI,Price,Under18Num2020,2488
55101,WI,Racine,Under18Num2020,44676
55103,WI,Richland,Under18Num2020,3935
55105,WI,Rock,Under18Num2020,37405
55107,WI,Rusk,Under18Num2020,2886
55109,WI,St. Croix,Under18Num2020,23189
55111,WI,Sauk,Under18Num2020,14566
55113,WI,Sawyer,Under18Num2020,3350
55115,WI,Shawano,Under18Num2020,8724
55117,WI,Sheboygan,Under18Num2020,25600
55119,WI,Taylor,Under18Num2020,4787
55121,WI,Trempealeau,Under18Num2020,7610
55123,WI,Vernon,Under18Num2020,7980
55125,WI,Vilas,Under18Num2020,3594
55127,WI,Walworth,Under18Num2020,21508
55129,WI,Washburn,Under18Num2020,3011
55131,WI,Washington,Under18Num2020,29731
55133,WI,Waukesha,Under18Num2020,88785
55135,WI,Waupaca,Under18Num2020,10444
55137,WI,Waushara,Under18Num2020,4460
55139,WI,Winnebago,Under18Num2020,35528
55141,WI,Wood,Under18Num2020,15663
56000,WY,Wyoming,Under18Num2020,135514
56001,WY,Albany,Under18Num2020,6214
56003,WY,Big Horn,Under18Num2020,2894
56005,WY,Campbell,Under18Num2020,13179
56007,WY,Carbon,Under18Num2020,3316
56009,WY,Converse,Under18Num2020,3420
56011,WY,Crook,Under18Num2020,1749
56013,WY,Fremont,Under18Num2020,9637
56015,WY,Goshen,Under18Num2020,2493
56017,WY,Hot Springs,Under18Num2020,968
56019,WY,Johnson,Under18Num2020,1767
56021,WY,Laramie,Under18Num2020,23378
56023,WY,Lincoln,Under18Num2020,5121
56025,WY,Natrona,Under18Num2020,19518
56027,WY,Niobrara,Under18Num2020,434
56029,WY,Park,Under18Num2020,6083
56031,WY,Platte,Under18Num2020,1716
56033,WY,Sheridan,Under18Num2020,6618
56035,WY,Sublette,Under18Num2020,2119
56037,WY,Sweetwater,Under18Num2020,11202
56039,WY,Teton,Under18Num2020,4576
56041,WY,Uinta,Under18Num2020,5823
56043,WY,Washakie,Under18Num2020,1839
56045,WY,Weston,Under18Num2020,1450
72000,PR,Puerto Rico,Under18Num2020,560971
72001,PR,Adjuntas,Under18Num2020,3214
72003,PR,Aguada,Under18Num2020,6164
72005,PR,Aguadilla,Under18Num2020,9458
72007,PR,Aguas Buenas,Under18Num2020,4118
72009,PR,Aibonito,Under18Num2020,4399
72011,PR,A�asco,Under18Num2020,4138
72013,PR,Arecibo,Under18Num2020,14475
72015,PR,Arroyo,Under18Num2020,2875
72017,PR,Barceloneta,Under18Num2020,4244
72019,PR,Barranquitas,Under18Num2020,5591
72021,PR,Bayam�n,Under18Num2020,30767
72023,PR,Cabo Rojo,Under18Num2020,7713
72025,PR,Caguas,Under18Num2020,21310
72027,PR,Camuy,Under18Num2020,5609
72029,PR,Can�vanas,Under18Num2020,7831
72031,PR,Carolina,Under18Num2020,25027
72033,PR,Cata�o,Under18Num2020,4146
72035,PR,Cayey,Under18Num2020,6949
72037,PR,Ceiba,Under18Num2020,1950
72039,PR,Ciales,Under18Num2020,3182
72041,PR,Cidra,Under18Num2020,6916
72043,PR,Coamo,Under18Num2020,6297
72045,PR,Comer�o,Under18Num2020,3554
72047,PR,Corozal,Under18Num2020,6381
72049,PR,Culebra,Under18Num2020,270
72051,PR,Dorado,Under18Num2020,6820
72053,PR,Fajardo,Under18Num2020,5632
72054,PR,Florida,Under18Num2020,2173
72055,PR,Gu�nica,Under18Num2020,2267
72057,PR,Guayama,Under18Num2020,6217
72059,PR,Guayanilla,Under18Num2020,3105
72061,PR,Guaynabo,Under18Num2020,14126
72063,PR,Gurabo,Under18Num2020,7003
72065,PR,Hatillo,Under18Num2020,6591
72067,PR,Hormigueros,Under18Num2020,2272
72069,PR,Humacao,Under18Num2020,8578
72071,PR,Isabela,Under18Num2020,7351
72073,PR,Jayuya,Under18Num2020,2840
72075,PR,Juana D�az,Under18Num2020,8971
72077,PR,Juncos,Under18Num2020,7197
72079,PR,Lajas,Under18Num2020,3761
72081,PR,Lares,Under18Num2020,4637
72083,PR,Las Mar�as,Under18Num2020,1608
72085,PR,Las Piedras,Under18Num2020,6366
72087,PR,Lo�za,Under18Num2020,4435
72089,PR,Luquillo,Under18Num2020,2988
72091,PR,Manat�,Under18Num2020,6846
72093,PR,Maricao,Under18Num2020,854
72095,PR,Maunabo,Under18Num2020,1744
72097,PR,Mayag�ez,Under18Num2020,11163
72099,PR,Moca,Under18Num2020,6716
72101,PR,Morovis,Under18Num2020,5383
72103,PR,Naguabo,Under18Num2020,4446
72105,PR,Naranjito,Under18Num2020,5365
72107,PR,Orocovis,Under18Num2020,4014
72109,PR,Patillas,Under18Num2020,2520
72111,PR,Pe�uelas,Under18Num2020,3925
72113,PR,Ponce,Under18Num2020,23653
72115,PR,Quebradillas,Under18Num2020,4144
72117,PR,Rinc�n,Under18Num2020,2323
72119,PR,R�o Grande,Under18Num2020,8057
72121,PR,Sabana Grande,Under18Num2020,3937
72123,PR,Salinas,Under18Num2020,4485
72125,PR,San Germ�n,Under18Num2020,5345
72127,PR,San Juan,Under18Num2020,53987
72129,PR,San Lorenzo,Under18Num2020,6472
72131,PR,San Sebasti�n,Under18Num2020,6759
72133,PR,Santa Isabel,Under18Num2020,3819
72135,PR,Toa Alta,Under18Num2020,12446
72137,PR,Toa Baja,Under18Num2020,12132
72139,PR,Trujillo Alto,Under18Num2020,11797
72141,PR,Utuado,Under18Num2020,4808
72143,PR,Vega Alta,Under18Num2020,6584
72145,PR,Vega Baja,Under18Num2020,9739
72147,PR,Vieques,Under18Num2020,1556
72149,PR,Villalba,Under18Num2020,4023
72151,PR,Yabucoa,Under18Num2020,4928
72153,PR,Yauco,Under18Num2020,5485
