FIPS,State,County,Attribute,Value
0,US,United States,TotalPopEst2015,320635163
1000,AL,Alabama,TotalPopEst2015,4852347
1001,AL,Autauga,TotalPopEst2015,54864
1003,AL,Baldwin,TotalPopEst2015,202939
1005,AL,Barbour,TotalPopEst2015,26283
1007,AL,Bibb,TotalPopEst2015,22566
1009,AL,Blount,TotalPopEst2015,57526
1011,AL,Bullock,TotalPopEst2015,10400
1013,AL,Butler,TotalPopEst2015,20162
1015,AL,Calhoun,TotalPopEst2015,115469
1017,AL,Chambers,TotalPopEst2015,33996
1019,AL,Cherokee,TotalPopEst2015,25732
1021,AL,Chilton,TotalPopEst2015,43700
1023,AL,Choctaw,TotalPopEst2015,13231
1025,AL,Clarke,TotalPopEst2015,24698
1027,AL,Clay,TotalPopEst2015,13415
1029,AL,Cleburne,TotalPopEst2015,14914
1031,AL,Coffee,TotalPopEst2015,50963
1033,AL,Colbert,TotalPopEst2015,54417
1035,AL,Conecuh,TotalPopEst2015,12678
1037,AL,Coosa,TotalPopEst2015,10934
1039,AL,Covington,TotalPopEst2015,37556
1041,AL,Crenshaw,TotalPopEst2015,13850
1043,AL,Cullman,TotalPopEst2015,81761
1045,AL,Dale,TotalPopEst2015,49365
1047,AL,Dallas,TotalPopEst2015,40936
1049,AL,DeKalb,TotalPopEst2015,71087
1051,AL,Elmore,TotalPopEst2015,80872
1053,AL,Escambia,TotalPopEst2015,37661
1055,AL,Etowah,TotalPopEst2015,102998
1057,AL,Fayette,TotalPopEst2015,16696
1059,AL,Franklin,TotalPopEst2015,31515
1061,AL,Geneva,TotalPopEst2015,26631
1063,AL,Greene,TotalPopEst2015,8508
1065,AL,Hale,TotalPopEst2015,15015
1067,AL,Henry,TotalPopEst2015,17101
1069,AL,Houston,TotalPopEst2015,104260
1071,AL,Jackson,TotalPopEst2015,52195
1073,AL,Jefferson,TotalPopEst2015,660455
1075,AL,Lamar,TotalPopEst2015,13927
1077,AL,Lauderdale,TotalPopEst2015,92459
1079,AL,Lawrence,TotalPopEst2015,33135
1081,AL,Lee,TotalPopEst2015,156954
1083,AL,Limestone,TotalPopEst2015,91565
1085,AL,Lowndes,TotalPopEst2015,10350
1087,AL,Macon,TotalPopEst2015,19296
1089,AL,Madison,TotalPopEst2015,352977
1091,AL,Marengo,TotalPopEst2015,19766
1093,AL,Marion,TotalPopEst2015,30119
1095,AL,Marshall,TotalPopEst2015,94585
1097,AL,Mobile,TotalPopEst2015,414462
1099,AL,Monroe,TotalPopEst2015,21717
1101,AL,Montgomery,TotalPopEst2015,227279
1103,AL,Morgan,TotalPopEst2015,119257
1105,AL,Perry,TotalPopEst2015,9640
1107,AL,Pickens,TotalPopEst2015,20776
1109,AL,Pike,TotalPopEst2015,33496
1111,AL,Randolph,TotalPopEst2015,22594
1113,AL,Russell,TotalPopEst2015,58844
1115,AL,St. Clair,TotalPopEst2015,86546
1117,AL,Shelby,TotalPopEst2015,208959
1119,AL,Sumter,TotalPopEst2015,13206
1121,AL,Talladega,TotalPopEst2015,81128
1123,AL,Tallapoosa,TotalPopEst2015,40605
1125,AL,Tuscaloosa,TotalPopEst2015,204767
1127,AL,Walker,TotalPopEst2015,64931
1129,AL,Washington,TotalPopEst2015,16832
1131,AL,Wilcox,TotalPopEst2015,10896
1133,AL,Winston,TotalPopEst2015,23930
2000,AK,Alaska,TotalPopEst2015,737498
2013,AK,Aleutians East,TotalPopEst2015,3373
2016,AK,Aleutians West,TotalPopEst2015,5781
2020,AK,Anchorage,TotalPopEst2015,297547
2050,AK,Bethel,TotalPopEst2015,17955
2060,AK,Bristol Bay,TotalPopEst2015,904
2068,AK,Denali,TotalPopEst2015,1933
2070,AK,Dillingham,TotalPopEst2015,4988
2090,AK,Fairbanks North Star,TotalPopEst2015,99636
2100,AK,Haines,TotalPopEst2015,2516
2105,AK,Hoonah-Angoon,TotalPopEst2015,2132
2110,AK,Juneau ,TotalPopEst2015,32615
2122,AK,Kenai Peninsula,TotalPopEst2015,58034
2130,AK,Ketchikan Gateway,TotalPopEst2015,13702
2150,AK,Kodiak Island,TotalPopEst2015,13767
2158,AK,Kusilvak,TotalPopEst2015,8194
2164,AK,Lake and Peninsula,TotalPopEst2015,1595
2170,AK,Matanuska-Susitna,TotalPopEst2015,101062
2180,AK,Nome,TotalPopEst2015,9893
2185,AK,North Slope,TotalPopEst2015,9788
2188,AK,Northwest Arctic,TotalPopEst2015,7772
2195,AK,Petersburg,TotalPopEst2015,3253
2198,AK,Prince of Wales-Hyder,TotalPopEst2015,6508
2220,AK,Sitka ,TotalPopEst2015,8778
2230,AK,Skagway,TotalPopEst2015,1088
2240,AK,Southeast Fairbanks,TotalPopEst2015,6812
2261,AK,Valdez-Cordova,TotalPopEst2015,9319
2275,AK,Wrangell ,TotalPopEst2015,2453
2282,AK,Yakutat ,TotalPopEst2015,635
2290,AK,Yukon-Koyukuk,TotalPopEst2015,5465
4000,AZ,Arizona,TotalPopEst2015,6829676
4001,AZ,Apache,TotalPopEst2015,71012
4003,AZ,Cochise,TotalPopEst2015,126454
4005,AZ,Coconino,TotalPopEst2015,138962
4007,AZ,Gila,TotalPopEst2015,52978
4009,AZ,Graham,TotalPopEst2015,37860
4011,AZ,Greenlee,TotalPopEst2015,9577
4012,AZ,La Paz,TotalPopEst2015,20466
4013,AZ,Maricopa,TotalPopEst2015,4172905
4015,AZ,Mohave,TotalPopEst2015,204574
4017,AZ,Navajo,TotalPopEst2015,107638
4019,AZ,Pima,TotalPopEst2015,1009103
4021,AZ,Pinal,TotalPopEst2015,405614
4023,AZ,Santa Cruz,TotalPopEst2015,46542
4025,AZ,Yavapai,TotalPopEst2015,220805
4027,AZ,Yuma,TotalPopEst2015,205186
5000,AR,Arkansas,TotalPopEst2015,2978048
5001,AR,Arkansas,TotalPopEst2015,18330
5003,AR,Ashley,TotalPopEst2015,20838
5005,AR,Baxter,TotalPopEst2015,41138
5007,AR,Benton,TotalPopEst2015,251591
5009,AR,Boone,TotalPopEst2015,37119
5011,AR,Bradley,TotalPopEst2015,10999
5013,AR,Calhoun,TotalPopEst2015,5200
5015,AR,Carroll,TotalPopEst2015,27755
5017,AR,Chicot,TotalPopEst2015,10970
5019,AR,Clark,TotalPopEst2015,22513
5021,AR,Clay,TotalPopEst2015,15206
5023,AR,Cleburne,TotalPopEst2015,25355
5025,AR,Cleveland,TotalPopEst2015,8284
5027,AR,Columbia,TotalPopEst2015,24115
5029,AR,Conway,TotalPopEst2015,20936
5031,AR,Craighead,TotalPopEst2015,104457
5033,AR,Crawford,TotalPopEst2015,61904
5035,AR,Crittenden,TotalPopEst2015,49019
5037,AR,Cross,TotalPopEst2015,17255
5039,AR,Dallas,TotalPopEst2015,7530
5041,AR,Desha,TotalPopEst2015,12029
5043,AR,Drew,TotalPopEst2015,18613
5045,AR,Faulkner,TotalPopEst2015,121241
5047,AR,Franklin,TotalPopEst2015,17749
5049,AR,Fulton,TotalPopEst2015,12138
5051,AR,Garland,TotalPopEst2015,97814
5053,AR,Grant,TotalPopEst2015,18016
5055,AR,Greene,TotalPopEst2015,44300
5057,AR,Hempstead,TotalPopEst2015,22085
5059,AR,Hot Spring,TotalPopEst2015,33497
5061,AR,Howard,TotalPopEst2015,13336
5063,AR,Independence,TotalPopEst2015,37035
5065,AR,Izard,TotalPopEst2015,13487
5067,AR,Jackson,TotalPopEst2015,17365
5069,AR,Jefferson,TotalPopEst2015,71872
5071,AR,Johnson,TotalPopEst2015,26094
5073,AR,Lafayette,TotalPopEst2015,7010
5075,AR,Lawrence,TotalPopEst2015,16696
5077,AR,Lee,TotalPopEst2015,9672
5079,AR,Lincoln,TotalPopEst2015,13866
5081,AR,Little River,TotalPopEst2015,12402
5083,AR,Logan,TotalPopEst2015,21729
5085,AR,Lonoke,TotalPopEst2015,71359
5087,AR,Madison,TotalPopEst2015,15705
5089,AR,Marion,TotalPopEst2015,16215
5091,AR,Miller,TotalPopEst2015,43792
5093,AR,Mississippi,TotalPopEst2015,43729
5095,AR,Monroe,TotalPopEst2015,7452
5097,AR,Montgomery,TotalPopEst2015,9027
5099,AR,Nevada,TotalPopEst2015,8508
5101,AR,Newton,TotalPopEst2015,7846
5103,AR,Ouachita,TotalPopEst2015,24316
5105,AR,Perry,TotalPopEst2015,10307
5107,AR,Phillips,TotalPopEst2015,19546
5109,AR,Pike,TotalPopEst2015,10837
5111,AR,Poinsett,TotalPopEst2015,24002
5113,AR,Polk,TotalPopEst2015,20194
5115,AR,Pope,TotalPopEst2015,63608
5117,AR,Prairie,TotalPopEst2015,8299
5119,AR,Pulaski,TotalPopEst2015,393576
5121,AR,Randolph,TotalPopEst2015,17437
5123,AR,St. Francis,TotalPopEst2015,26651
5125,AR,Saline,TotalPopEst2015,116390
5127,AR,Scott,TotalPopEst2015,10561
5129,AR,Searcy,TotalPopEst2015,7835
5131,AR,Sebastian,TotalPopEst2015,127385
5133,AR,Sevier,TotalPopEst2015,17262
5135,AR,Sharp,TotalPopEst2015,16808
5137,AR,Stone,TotalPopEst2015,12386
5139,AR,Union,TotalPopEst2015,40086
5141,AR,Van Buren,TotalPopEst2015,16808
5143,AR,Washington,TotalPopEst2015,224434
5145,AR,White,TotalPopEst2015,78915
5147,AR,Woodruff,TotalPopEst2015,6706
5149,AR,Yell,TotalPopEst2015,21506
6000,CA,California,TotalPopEst2015,38918045
6001,CA,Alameda,TotalPopEst2015,1634538
6003,CA,Alpine,TotalPopEst2015,1077
6005,CA,Amador,TotalPopEst2015,37031
6007,CA,Butte,TotalPopEst2015,224631
6009,CA,Calaveras,TotalPopEst2015,44965
6011,CA,Colusa,TotalPopEst2015,21231
6013,CA,Contra Costa,TotalPopEst2015,1124405
6015,CA,Del Norte,TotalPopEst2015,27190
6017,CA,El Dorado,TotalPopEst2015,184569
6019,CA,Fresno,TotalPopEst2015,969488
6021,CA,Glenn,TotalPopEst2015,27753
6023,CA,Humboldt,TotalPopEst2015,135102
6025,CA,Imperial,TotalPopEst2015,178937
6027,CA,Inyo,TotalPopEst2015,18108
6029,CA,Kern,TotalPopEst2015,876031
6031,CA,Kings,TotalPopEst2015,150085
6033,CA,Lake,TotalPopEst2015,64260
6035,CA,Lassen,TotalPopEst2015,31256
6037,CA,Los Angeles,TotalPopEst2015,10085416
6039,CA,Madera,TotalPopEst2015,153576
6041,CA,Marin,TotalPopEst2015,260916
6043,CA,Mariposa,TotalPopEst2015,17622
6045,CA,Mendocino,TotalPopEst2015,87107
6047,CA,Merced,TotalPopEst2015,266353
6049,CA,Modoc,TotalPopEst2015,9056
6051,CA,Mono,TotalPopEst2015,14077
6053,CA,Monterey,TotalPopEst2015,430552
6055,CA,Napa,TotalPopEst2015,140862
6057,CA,Nevada,TotalPopEst2015,98676
6059,CA,Orange,TotalPopEst2015,3149280
6061,CA,Placer,TotalPopEst2015,372841
6063,CA,Plumas,TotalPopEst2015,18427
6065,CA,Riverside,TotalPopEst2015,2345816
6067,CA,Sacramento,TotalPopEst2015,1493674
6069,CA,San Benito,TotalPopEst2015,58216
6071,CA,San Bernardino,TotalPopEst2015,2115411
6073,CA,San Diego,TotalPopEst2015,3280850
6075,CA,San Francisco,TotalPopEst2015,863010
6077,CA,San Joaquin,TotalPopEst2015,722271
6079,CA,San Luis Obispo,TotalPopEst2015,280077
6081,CA,San Mateo,TotalPopEst2015,765055
6083,CA,Santa Barbara,TotalPopEst2015,442229
6085,CA,Santa Clara,TotalPopEst2015,1916285
6087,CA,Santa Cruz,TotalPopEst2015,273503
6089,CA,Shasta,TotalPopEst2015,178314
6091,CA,Sierra,TotalPopEst2015,2985
6093,CA,Siskiyou,TotalPopEst2015,43254
6095,CA,Solano,TotalPopEst2015,433409
6097,CA,Sonoma,TotalPopEst2015,500863
6099,CA,Stanislaus,TotalPopEst2015,533211
6101,CA,Sutter,TotalPopEst2015,95282
6103,CA,Tehama,TotalPopEst2015,63158
6105,CA,Trinity,TotalPopEst2015,13094
6107,CA,Tulare,TotalPopEst2015,457161
6109,CA,Tuolumne,TotalPopEst2015,53615
6111,CA,Ventura,TotalPopEst2015,845802
6113,CA,Yolo,TotalPopEst2015,212037
6115,CA,Yuba,TotalPopEst2015,74045
8000,CO,Colorado,TotalPopEst2015,5450623
8001,CO,Adams,TotalPopEst2015,490443
8003,CO,Alamosa,TotalPopEst2015,15894
8005,CO,Arapahoe,TotalPopEst2015,630984
8007,CO,Archuleta,TotalPopEst2015,12387
8009,CO,Baca,TotalPopEst2015,3555
8011,CO,Bent,TotalPopEst2015,5889
8013,CO,Boulder,TotalPopEst2015,318027
8014,CO,Broomfield,TotalPopEst2015,64866
8015,CO,Chaffee,TotalPopEst2015,18612
8017,CO,Cheyenne,TotalPopEst2015,1827
8019,CO,Clear Creek,TotalPopEst2015,9244
8021,CO,Conejos,TotalPopEst2015,8065
8023,CO,Costilla,TotalPopEst2015,3576
8025,CO,Crowley,TotalPopEst2015,5628
8027,CO,Custer,TotalPopEst2015,4434
8029,CO,Delta,TotalPopEst2015,29913
8031,CO,Denver,TotalPopEst2015,683285
8033,CO,Dolores,TotalPopEst2015,1981
8035,CO,Douglas,TotalPopEst2015,322025
8037,CO,Eagle,TotalPopEst2015,53865
8039,CO,Elbert,TotalPopEst2015,24630
8041,CO,El Paso,TotalPopEst2015,674001
8043,CO,Fremont,TotalPopEst2015,46282
8045,CO,Garfield,TotalPopEst2015,57698
8047,CO,Gilpin,TotalPopEst2015,5805
8049,CO,Grand,TotalPopEst2015,14726
8051,CO,Gunnison,TotalPopEst2015,16104
8053,CO,Hinsdale,TotalPopEst2015,764
8055,CO,Huerfano,TotalPopEst2015,6404
8057,CO,Jackson,TotalPopEst2015,1353
8059,CO,Jefferson,TotalPopEst2015,564888
8061,CO,Kiowa,TotalPopEst2015,1384
8063,CO,Kit Carson,TotalPopEst2015,8215
8065,CO,Lake,TotalPopEst2015,7442
8067,CO,La Plata,TotalPopEst2015,54687
8069,CO,Larimer,TotalPopEst2015,333303
8071,CO,Las Animas,TotalPopEst2015,14043
8073,CO,Lincoln,TotalPopEst2015,5543
8075,CO,Logan,TotalPopEst2015,22472
8077,CO,Mesa,TotalPopEst2015,148025
8079,CO,Mineral,TotalPopEst2015,744
8081,CO,Moffat,TotalPopEst2015,12939
8083,CO,Montezuma,TotalPopEst2015,25716
8085,CO,Montrose,TotalPopEst2015,40562
8087,CO,Morgan,TotalPopEst2015,28252
8089,CO,Otero,TotalPopEst2015,18182
8091,CO,Ouray,TotalPopEst2015,4608
8093,CO,Park,TotalPopEst2015,16726
8095,CO,Phillips,TotalPopEst2015,4327
8097,CO,Pitkin,TotalPopEst2015,17940
8099,CO,Prowers,TotalPopEst2015,11936
8101,CO,Pueblo,TotalPopEst2015,163006
8103,CO,Rio Blanco,TotalPopEst2015,6478
8105,CO,Rio Grande,TotalPopEst2015,11352
8107,CO,Routt,TotalPopEst2015,24360
8109,CO,Saguache,TotalPopEst2015,6253
8111,CO,San Juan,TotalPopEst2015,689
8113,CO,San Miguel,TotalPopEst2015,7836
8115,CO,Sedgwick,TotalPopEst2015,2373
8117,CO,Summit,TotalPopEst2015,30045
8119,CO,Teller,TotalPopEst2015,23388
8121,CO,Washington,TotalPopEst2015,4786
8123,CO,Weld,TotalPopEst2015,285819
8125,CO,Yuma,TotalPopEst2015,10037
9000,CT,Connecticut,TotalPopEst2015,3587122
9001,CT,Fairfield,TotalPopEst2015,944943
9003,CT,Hartford,TotalPopEst2015,896290
9005,CT,Litchfield,TotalPopEst2015,184122
9007,CT,Middlesex,TotalPopEst2015,163724
9009,CT,New Haven,TotalPopEst2015,860186
9011,CT,New London,TotalPopEst2015,269636
9013,CT,Tolland,TotalPopEst2015,151734
9015,CT,Windham,TotalPopEst2015,116487
10000,DE,Delaware,TotalPopEst2015,941252
10001,DE,Kent,TotalPopEst2015,173128
10003,DE,New Castle,TotalPopEst2015,553488
10005,DE,Sussex,TotalPopEst2015,214636
11000,DC,District of Columbia,TotalPopEst2015,675400
11001,DC,District of Columbia,TotalPopEst2015,675400
12000,FL,Florida,TotalPopEst2015,20209042
12001,FL,Alachua,TotalPopEst2015,259052
12003,FL,Baker,TotalPopEst2015,27355
12005,FL,Bay,TotalPopEst2015,181488
12007,FL,Bradford,TotalPopEst2015,26748
12009,FL,Brevard,TotalPopEst2015,565746
12011,FL,Broward,TotalPopEst2015,1885040
12013,FL,Calhoun,TotalPopEst2015,14406
12015,FL,Charlotte,TotalPopEst2015,172382
12017,FL,Citrus,TotalPopEst2015,140287
12019,FL,Clay,TotalPopEst2015,202392
12021,FL,Collier,TotalPopEst2015,356041
12023,FL,Columbia,TotalPopEst2015,68222
12027,FL,DeSoto,TotalPopEst2015,35648
12029,FL,Dixie,TotalPopEst2015,16353
12031,FL,Duval,TotalPopEst2015,910578
12033,FL,Escambia,TotalPopEst2015,309311
12035,FL,Flagler,TotalPopEst2015,104436
12037,FL,Franklin,TotalPopEst2015,11707
12039,FL,Gadsden,TotalPopEst2015,46060
12041,FL,Gilchrist,TotalPopEst2015,17378
12043,FL,Glades,TotalPopEst2015,13099
12045,FL,Gulf,TotalPopEst2015,15929
12047,FL,Hamilton,TotalPopEst2015,14272
12049,FL,Hardee,TotalPopEst2015,27177
12051,FL,Hendry,TotalPopEst2015,39248
12053,FL,Hernando,TotalPopEst2015,177900
12055,FL,Highlands,TotalPopEst2015,100137
12057,FL,Hillsborough,TotalPopEst2015,1364073
12059,FL,Holmes,TotalPopEst2015,19273
12061,FL,Indian River,TotalPopEst2015,147434
12063,FL,Jackson,TotalPopEst2015,48609
12065,FL,Jefferson,TotalPopEst2015,14115
12067,FL,Lafayette,TotalPopEst2015,8724
12069,FL,Lake,TotalPopEst2015,325154
12071,FL,Lee,TotalPopEst2015,699644
12073,FL,Leon,TotalPopEst2015,285904
12075,FL,Levy,TotalPopEst2015,39601
12077,FL,Liberty,TotalPopEst2015,8409
12079,FL,Madison,TotalPopEst2015,18478
12081,FL,Manatee,TotalPopEst2015,362548
12083,FL,Marion,TotalPopEst2015,342182
12085,FL,Martin,TotalPopEst2015,155559
12086,FL,Miami-Dade,TotalPopEst2015,2659839
12087,FL,Monroe,TotalPopEst2015,76648
12089,FL,Nassau,TotalPopEst2015,77951
12091,FL,Okaloosa,TotalPopEst2015,197748
12093,FL,Okeechobee,TotalPopEst2015,39854
12095,FL,Orange,TotalPopEst2015,1291301
12097,FL,Osceola,TotalPopEst2015,323736
12099,FL,Palm Beach,TotalPopEst2015,1424256
12101,FL,Pasco,TotalPopEst2015,494895
12103,FL,Pinellas,TotalPopEst2015,947060
12105,FL,Polk,TotalPopEst2015,648523
12107,FL,Putnam,TotalPopEst2015,71939
12109,FL,St. Johns,TotalPopEst2015,226362
12111,FL,St. Lucie,TotalPopEst2015,297282
12113,FL,Santa Rosa,TotalPopEst2015,166226
12115,FL,Sarasota,TotalPopEst2015,404761
12117,FL,Seminole,TotalPopEst2015,448318
12119,FL,Sumter,TotalPopEst2015,117076
12121,FL,Suwannee,TotalPopEst2015,43677
12123,FL,Taylor,TotalPopEst2015,22355
12125,FL,Union,TotalPopEst2015,15265
12127,FL,Volusia,TotalPopEst2015,516730
12129,FL,Wakulla,TotalPopEst2015,31523
12131,FL,Walton,TotalPopEst2015,63066
12133,FL,Washington,TotalPopEst2015,24552
13000,GA,Georgia,TotalPopEst2015,10178447
13001,GA,Appling,TotalPopEst2015,18423
13003,GA,Atkinson,TotalPopEst2015,8340
13005,GA,Bacon,TotalPopEst2015,11231
13007,GA,Baker,TotalPopEst2015,3194
13009,GA,Baldwin,TotalPopEst2015,45549
13011,GA,Banks,TotalPopEst2015,18381
13013,GA,Barrow,TotalPopEst2015,74979
13015,GA,Bartow,TotalPopEst2015,102043
13017,GA,Ben Hill,TotalPopEst2015,17357
13019,GA,Berrien,TotalPopEst2015,18991
13021,GA,Bibb,TotalPopEst2015,153945
13023,GA,Bleckley,TotalPopEst2015,12714
13025,GA,Brantley,TotalPopEst2015,18437
13027,GA,Brooks,TotalPopEst2015,15670
13029,GA,Bryan,TotalPopEst2015,34792
13031,GA,Bulloch,TotalPopEst2015,73116
13033,GA,Burke,TotalPopEst2015,22632
13035,GA,Butts,TotalPopEst2015,23520
13037,GA,Calhoun,TotalPopEst2015,6534
13039,GA,Camden,TotalPopEst2015,52439
13043,GA,Candler,TotalPopEst2015,10873
13045,GA,Carroll,TotalPopEst2015,114461
13047,GA,Catoosa,TotalPopEst2015,65778
13049,GA,Charlton,TotalPopEst2015,13239
13051,GA,Chatham,TotalPopEst2015,285959
13053,GA,Chattahoochee,TotalPopEst2015,11042
13055,GA,Chattooga,TotalPopEst2015,24905
13057,GA,Cherokee,TotalPopEst2015,235329
13059,GA,Clarke,TotalPopEst2015,123561
13061,GA,Clay,TotalPopEst2015,3077
13063,GA,Clayton,TotalPopEst2015,272720
13065,GA,Clinch,TotalPopEst2015,6826
13067,GA,Cobb,TotalPopEst2015,739052
13069,GA,Coffee,TotalPopEst2015,42987
13071,GA,Colquitt,TotalPopEst2015,45466
13073,GA,Columbia,TotalPopEst2015,143837
13075,GA,Cook,TotalPopEst2015,17070
13077,GA,Coweta,TotalPopEst2015,138145
13079,GA,Crawford,TotalPopEst2015,12354
13081,GA,Crisp,TotalPopEst2015,22959
13083,GA,Dade,TotalPopEst2015,16162
13085,GA,Dawson,TotalPopEst2015,23369
13087,GA,Decatur,TotalPopEst2015,27049
13089,GA,DeKalb,TotalPopEst2015,734434
13091,GA,Dodge,TotalPopEst2015,21142
13093,GA,Dooly,TotalPopEst2015,14034
13095,GA,Dougherty,TotalPopEst2015,91513
13097,GA,Douglas,TotalPopEst2015,140173
13099,GA,Early,TotalPopEst2015,10462
13101,GA,Echols,TotalPopEst2015,4030
13103,GA,Effingham,TotalPopEst2015,57076
13105,GA,Elbert,TotalPopEst2015,19302
13107,GA,Emanuel,TotalPopEst2015,22471
13109,GA,Evans,TotalPopEst2015,10690
13111,GA,Fannin,TotalPopEst2015,24442
13113,GA,Fayette,TotalPopEst2015,110141
13115,GA,Floyd,TotalPopEst2015,96186
13117,GA,Forsyth,TotalPopEst2015,211250
13119,GA,Franklin,TotalPopEst2015,22267
13121,GA,Fulton,TotalPopEst2015,1005127
13123,GA,Gilmer,TotalPopEst2015,29514
13125,GA,Glascock,TotalPopEst2015,3020
13127,GA,Glynn,TotalPopEst2015,83311
13129,GA,Gordon,TotalPopEst2015,56324
13131,GA,Grady,TotalPopEst2015,25089
13133,GA,Greene,TotalPopEst2015,16617
13135,GA,Gwinnett,TotalPopEst2015,888494
13137,GA,Habersham,TotalPopEst2015,43792
13139,GA,Hall,TotalPopEst2015,192245
13141,GA,Hancock,TotalPopEst2015,8578
13143,GA,Haralson,TotalPopEst2015,28702
13145,GA,Harris,TotalPopEst2015,33155
13147,GA,Hart,TotalPopEst2015,25410
13149,GA,Heard,TotalPopEst2015,11556
13151,GA,Henry,TotalPopEst2015,216414
13153,GA,Houston,TotalPopEst2015,149323
13155,GA,Irwin,TotalPopEst2015,9135
13157,GA,Jackson,TotalPopEst2015,63418
13159,GA,Jasper,TotalPopEst2015,13683
13161,GA,Jeff Davis,TotalPopEst2015,15013
13163,GA,Jefferson,TotalPopEst2015,15917
13165,GA,Jenkins,TotalPopEst2015,8899
13167,GA,Johnson,TotalPopEst2015,9708
13169,GA,Jones,TotalPopEst2015,28441
13171,GA,Lamar,TotalPopEst2015,18236
13173,GA,Lanier,TotalPopEst2015,10269
13175,GA,Laurens,TotalPopEst2015,47486
13177,GA,Lee,TotalPopEst2015,29173
13179,GA,Liberty,TotalPopEst2015,61611
13181,GA,Lincoln,TotalPopEst2015,7722
13183,GA,Long,TotalPopEst2015,17658
13185,GA,Lowndes,TotalPopEst2015,113342
13187,GA,Lumpkin,TotalPopEst2015,31285
13189,GA,McDuffie,TotalPopEst2015,21462
13191,GA,McIntosh,TotalPopEst2015,14031
13193,GA,Macon,TotalPopEst2015,13688
13195,GA,Madison,TotalPopEst2015,28419
13197,GA,Marion,TotalPopEst2015,8558
13199,GA,Meriwether,TotalPopEst2015,21173
13201,GA,Miller,TotalPopEst2015,5848
13205,GA,Mitchell,TotalPopEst2015,22449
13207,GA,Monroe,TotalPopEst2015,26708
13209,GA,Montgomery,TotalPopEst2015,8942
13211,GA,Morgan,TotalPopEst2015,17948
13213,GA,Murray,TotalPopEst2015,39430
13215,GA,Muscogee,TotalPopEst2015,198702
13217,GA,Newton,TotalPopEst2015,104884
13219,GA,Oconee,TotalPopEst2015,35853
13221,GA,Oglethorpe,TotalPopEst2015,14732
13223,GA,Paulding,TotalPopEst2015,151649
13225,GA,Peach,TotalPopEst2015,26970
13227,GA,Pickens,TotalPopEst2015,30136
13229,GA,Pierce,TotalPopEst2015,19094
13231,GA,Pike,TotalPopEst2015,17925
13233,GA,Polk,TotalPopEst2015,41207
13235,GA,Pulaski,TotalPopEst2015,11395
13237,GA,Putnam,TotalPopEst2015,21307
13239,GA,Quitman,TotalPopEst2015,2275
13241,GA,Rabun,TotalPopEst2015,16223
13243,GA,Randolph,TotalPopEst2015,7150
13245,GA,Richmond,TotalPopEst2015,201451
13247,GA,Rockdale,TotalPopEst2015,88354
13249,GA,Schley,TotalPopEst2015,5209
13251,GA,Screven,TotalPopEst2015,14059
13253,GA,Seminole,TotalPopEst2015,8565
13255,GA,Spalding,TotalPopEst2015,63818
13257,GA,Stephens,TotalPopEst2015,25446
13259,GA,Stewart,TotalPopEst2015,5973
13261,GA,Sumter,TotalPopEst2015,30696
13263,GA,Talbot,TotalPopEst2015,6498
13265,GA,Taliaferro,TotalPopEst2015,1642
13267,GA,Tattnall,TotalPopEst2015,25387
13269,GA,Taylor,TotalPopEst2015,8243
13271,GA,Telfair,TotalPopEst2015,16451
13273,GA,Terrell,TotalPopEst2015,9013
13275,GA,Thomas,TotalPopEst2015,44796
13277,GA,Tift,TotalPopEst2015,40536
13279,GA,Toombs,TotalPopEst2015,27150
13281,GA,Towns,TotalPopEst2015,11212
13283,GA,Treutlen,TotalPopEst2015,6803
13285,GA,Troup,TotalPopEst2015,69595
13287,GA,Turner,TotalPopEst2015,7982
13289,GA,Twiggs,TotalPopEst2015,8347
13291,GA,Union,TotalPopEst2015,22007
13293,GA,Upson,TotalPopEst2015,26231
13295,GA,Walker,TotalPopEst2015,68537
13297,GA,Walton,TotalPopEst2015,88333
13299,GA,Ware,TotalPopEst2015,35327
13301,GA,Warren,TotalPopEst2015,5374
13303,GA,Washington,TotalPopEst2015,20736
13305,GA,Wayne,TotalPopEst2015,29430
13307,GA,Webster,TotalPopEst2015,2631
13309,GA,Wheeler,TotalPopEst2015,7911
13311,GA,White,TotalPopEst2015,28387
13313,GA,Whitfield,TotalPopEst2015,103669
13315,GA,Wilcox,TotalPopEst2015,9024
13317,GA,Wilkes,TotalPopEst2015,9911
13319,GA,Wilkinson,TotalPopEst2015,9080
13321,GA,Worth,TotalPopEst2015,20688
15000,HI,Hawaii,TotalPopEst2015,1422052
15001,HI,Hawaii,TotalPopEst2015,195975
15003,HI,Honolulu,TotalPopEst2015,991064
15005,HI,Kalawao,TotalPopEst2015,88
15007,HI,Kauai,TotalPopEst2015,71021
15009,HI,Maui,TotalPopEst2015,163904
16000,ID,Idaho,TotalPopEst2015,1651059
16001,ID,Ada,TotalPopEst2015,432862
16003,ID,Adams,TotalPopEst2015,3891
16005,ID,Bannock,TotalPopEst2015,84184
16007,ID,Bear Lake,TotalPopEst2015,5879
16009,ID,Benewah,TotalPopEst2015,8996
16011,ID,Bingham,TotalPopEst2015,45057
16013,ID,Blaine,TotalPopEst2015,21636
16015,ID,Boise,TotalPopEst2015,6963
16017,ID,Bonner,TotalPopEst2015,41600
16019,ID,Bonneville,TotalPopEst2015,109849
