FIPS,State,County,Attribute,Value
27115,MN,Pine,Age65AndOlderNum2020,6158
27117,MN,Pipestone,Age65AndOlderNum2020,1943
27119,MN,Polk,Age65AndOlderNum2020,5735
27121,MN,Pope,Age65AndOlderNum2020,2727
27123,MN,Ramsey,Age65AndOlderNum2020,81219
27125,MN,Red Lake,Age65AndOlderNum2020,849
27127,MN,Redwood,Age65AndOlderNum2020,3252
27129,MN,Renville,Age65AndOlderNum2020,3089
27131,MN,Rice,Age65AndOlderNum2020,10607
27133,MN,Rock,Age65AndOlderNum2020,1957
27135,MN,Roseau,Age65AndOlderNum2020,2792
27137,MN,St. Louis,Age65AndOlderNum2020,40116
27139,MN,Scott,Age65AndOlderNum2020,17145
27141,MN,Sherburne,Age65AndOlderNum2020,11458
27143,MN,Sibley,Age65AndOlderNum2020,2751
27145,MN,Stearns,Age65AndOlderNum2020,24338
27147,MN,Steele,Age65AndOlderNum2020,6767
27149,MN,Stevens,Age65AndOlderNum2020,1654
27151,MN,Swift,Age65AndOlderNum2020,2174
27153,MN,Todd,Age65AndOlderNum2020,5565
27155,MN,Traverse,Age65AndOlderNum2020,850
27157,MN,Wabasha,Age65AndOlderNum2020,4727
27159,MN,Wadena,Age65AndOlderNum2020,2920
27161,MN,Waseca,Age65AndOlderNum2020,3440
27163,MN,Washington,Age65AndOlderNum2020,41314
27165,MN,Watonwan,Age65AndOlderNum2020,2291
27167,MN,Wilkin,Age65AndOlderNum2020,1261
27169,MN,Winona,Age65AndOlderNum2020,8770
27171,MN,Wright,Age65AndOlderNum2020,18210
27173,MN,Yellow Medicine,Age65AndOlderNum2020,2007
28000,MS,Mississippi,Age65AndOlderNum2020,482492
28001,MS,Adams,Age65AndOlderNum2020,5754
28003,MS,Alcorn,Age65AndOlderNum2020,6434
28005,MS,Amite,Age65AndOlderNum2020,3095
28007,MS,Attala,Age65AndOlderNum2020,3430
28009,MS,Benton,Age65AndOlderNum2020,1442
28011,MS,Bolivar,Age65AndOlderNum2020,5112
28013,MS,Calhoun,Age65AndOlderNum2020,2572
28015,MS,Carroll,Age65AndOlderNum2020,2429
28017,MS,Chickasaw,Age65AndOlderNum2020,3025
28019,MS,Choctaw,Age65AndOlderNum2020,1837
28021,MS,Claiborne,Age65AndOlderNum2020,1528
28023,MS,Clarke,Age65AndOlderNum2020,3246
28025,MS,Clay,Age65AndOlderNum2020,3473
28027,MS,Coahoma,Age65AndOlderNum2020,3366
28029,MS,Copiah,Age65AndOlderNum2020,5115
28031,MS,Covington,Age65AndOlderNum2020,3062
28033,MS,DeSoto,Age65AndOlderNum2020,24450
28035,MS,Forrest,Age65AndOlderNum2020,10803
28037,MS,Franklin,Age65AndOlderNum2020,1586
28039,MS,George,Age65AndOlderNum2020,3565
28041,MS,Greene,Age65AndOlderNum2020,2079
28043,MS,Grenada,Age65AndOlderNum2020,3881
28045,MS,Hancock,Age65AndOlderNum2020,9496
28047,MS,Harrison,Age65AndOlderNum2020,32256
28049,MS,Hinds,Age65AndOlderNum2020,33974
28051,MS,Holmes,Age65AndOlderNum2020,2698
28053,MS,Humphreys,Age65AndOlderNum2020,1346
28055,MS,Issaquena,Age65AndOlderNum2020,239
28057,MS,Itawamba,Age65AndOlderNum2020,4242
28059,MS,Jackson,Age65AndOlderNum2020,23221
28061,MS,Jasper,Age65AndOlderNum2020,3335
28063,MS,Jefferson,Age65AndOlderNum2020,1301
28065,MS,Jefferson Davis,Age65AndOlderNum2020,2594
28067,MS,Jones,Age65AndOlderNum2020,11648
28069,MS,Kemper,Age65AndOlderNum2020,1921
28071,MS,Lafayette,Age65AndOlderNum2020,7530
28073,MS,Lamar,Age65AndOlderNum2020,9190
28075,MS,Lauderdale,Age65AndOlderNum2020,12918
28077,MS,Lawrence,Age65AndOlderNum2020,2196
28079,MS,Leake,Age65AndOlderNum2020,3561
28081,MS,Lee,Age65AndOlderNum2020,12472
28083,MS,Leflore,Age65AndOlderNum2020,4169
28085,MS,Lincoln,Age65AndOlderNum2020,6073
28087,MS,Lowndes,Age65AndOlderNum2020,9523
28089,MS,Madison,Age65AndOlderNum2020,15162
28091,MS,Marion,Age65AndOlderNum2020,4583
28093,MS,Marshall,Age65AndOlderNum2020,6050
28095,MS,Monroe,Age65AndOlderNum2020,6699
28097,MS,Montgomery,Age65AndOlderNum2020,2188
28099,MS,Neshoba,Age65AndOlderNum2020,4645
28101,MS,Newton,Age65AndOlderNum2020,3563
28103,MS,Noxubee,Age65AndOlderNum2020,1740
28105,MS,Oktibbeha,Age65AndOlderNum2020,6076
28107,MS,Panola,Age65AndOlderNum2020,5393
28109,MS,Pearl River,Age65AndOlderNum2020,10744
28111,MS,Perry,Age65AndOlderNum2020,2163
28113,MS,Pike,Age65AndOlderNum2020,6924
28115,MS,Pontotoc,Age65AndOlderNum2020,4732
28117,MS,Prentiss,Age65AndOlderNum2020,4529
28119,MS,Quitman,Age65AndOlderNum2020,1127
28121,MS,Rankin,Age65AndOlderNum2020,24692
28123,MS,Scott,Age65AndOlderNum2020,4323
28125,MS,Sharkey,Age65AndOlderNum2020,756
28127,MS,Simpson,Age65AndOlderNum2020,4765
28129,MS,Smith,Age65AndOlderNum2020,2857
28131,MS,Stone,Age65AndOlderNum2020,3043
28133,MS,Sunflower,Age65AndOlderNum2020,3730
28135,MS,Tallahatchie,Age65AndOlderNum2020,1995
28137,MS,Tate,Age65AndOlderNum2020,4692
28139,MS,Tippah,Age65AndOlderNum2020,3689
28141,MS,Tishomingo,Age65AndOlderNum2020,3887
28143,MS,Tunica,Age65AndOlderNum2020,1260
28145,MS,Union,Age65AndOlderNum2020,4603
28147,MS,Walthall,Age65AndOlderNum2020,2772
28149,MS,Warren,Age65AndOlderNum2020,7765
28151,MS,Washington,Age65AndOlderNum2020,7550
28153,MS,Wayne,Age65AndOlderNum2020,3404
28155,MS,Webster,Age65AndOlderNum2020,1734
28157,MS,Wilkinson,Age65AndOlderNum2020,1544
28159,MS,Winston,Age65AndOlderNum2020,3660
28161,MS,Yalobusha,Age65AndOlderNum2020,2630
28163,MS,Yazoo,Age65AndOlderNum2020,3636
29000,MO,Missouri,Age65AndOlderNum2020,1054830
29001,MO,Adair,Age65AndOlderNum2020,3796
29003,MO,Andrew,Age65AndOlderNum2020,3486
29005,MO,Atchison,Age65AndOlderNum2020,1343
29007,MO,Audrain,Age65AndOlderNum2020,4540
29009,MO,Barry,Age65AndOlderNum2020,7341
29011,MO,Barton,Age65AndOlderNum2020,2388
29013,MO,Bates,Age65AndOlderNum2020,3157
29015,MO,Benton,Age65AndOlderNum2020,6032
29017,MO,Bollinger,Age65AndOlderNum2020,2197
29019,MO,Boone,Age65AndOlderNum2020,23636
29021,MO,Buchanan,Age65AndOlderNum2020,14125
29023,MO,Butler,Age65AndOlderNum2020,8018
29025,MO,Caldwell,Age65AndOlderNum2020,1740
29027,MO,Callaway,Age65AndOlderNum2020,7390
29029,MO,Camden,Age65AndOlderNum2020,12239
29031,MO,Cape Girardeau,Age65AndOlderNum2020,13920
29033,MO,Carroll,Age65AndOlderNum2020,1855
29035,MO,Carter,Age65AndOlderNum2020,1062
29037,MO,Cass,Age65AndOlderNum2020,18472
29039,MO,Cedar,Age65AndOlderNum2020,3220
29041,MO,Chariton,Age65AndOlderNum2020,1785
29043,MO,Christian,Age65AndOlderNum2020,14223
29045,MO,Clark,Age65AndOlderNum2020,1410
29047,MO,Clay,Age65AndOlderNum2020,36544
29049,MO,Clinton,Age65AndOlderNum2020,3830
29051,MO,Cole,Age65AndOlderNum2020,13307
29053,MO,Cooper,Age65AndOlderNum2020,3197
29055,MO,Crawford,Age65AndOlderNum2020,4524
29057,MO,Dade,Age65AndOlderNum2020,1773
29059,MO,Dallas,Age65AndOlderNum2020,3472
29061,MO,Daviess,Age65AndOlderNum2020,1732
29063,MO,DeKalb,Age65AndOlderNum2020,2037
29065,MO,Dent,Age65AndOlderNum2020,3172
29067,MO,Douglas,Age65AndOlderNum2020,2876
29069,MO,Dunklin,Age65AndOlderNum2020,5214
29071,MO,Franklin,Age65AndOlderNum2020,18701
29073,MO,Gasconade,Age65AndOlderNum2020,3370
29075,MO,Gentry,Age65AndOlderNum2020,1204
29077,MO,Greene,Age65AndOlderNum2020,49612
29079,MO,Grundy,Age65AndOlderNum2020,2117
29081,MO,Harrison,Age65AndOlderNum2020,1805
29083,MO,Henry,Age65AndOlderNum2020,4858
29085,MO,Hickory,Age65AndOlderNum2020,2698
29087,MO,Holt,Age65AndOlderNum2020,1089
29089,MO,Howard,Age65AndOlderNum2020,1984
29091,MO,Howell,Age65AndOlderNum2020,7816
29093,MO,Iron,Age65AndOlderNum2020,2068
29095,MO,Jackson,Age65AndOlderNum2020,109350
29097,MO,Jasper,Age65AndOlderNum2020,19313
29099,MO,Jefferson,Age65AndOlderNum2020,35416
29101,MO,Johnson,Age65AndOlderNum2020,6902
29103,MO,Knox,Age65AndOlderNum2020,811
29105,MO,Laclede,Age65AndOlderNum2020,6415
29107,MO,Lafayette,Age65AndOlderNum2020,6143
29109,MO,Lawrence,Age65AndOlderNum2020,6817
29111,MO,Lewis,Age65AndOlderNum2020,1888
29113,MO,Lincoln,Age65AndOlderNum2020,8218
29115,MO,Linn,Age65AndOlderNum2020,2493
29117,MO,Livingston,Age65AndOlderNum2020,2907
29119,MO,McDonald,Age65AndOlderNum2020,3596
29121,MO,Macon,Age65AndOlderNum2020,3404
29123,MO,Madison,Age65AndOlderNum2020,2446
29125,MO,Maries,Age65AndOlderNum2020,1835
29127,MO,Marion,Age65AndOlderNum2020,5176
29129,MO,Mercer,Age65AndOlderNum2020,793
29131,MO,Miller,Age65AndOlderNum2020,4735
29133,MO,Mississippi,Age65AndOlderNum2020,2298
29135,MO,Moniteau,Age65AndOlderNum2020,2516
29137,MO,Monroe,Age65AndOlderNum2020,2053
29139,MO,Montgomery,Age65AndOlderNum2020,2322
29141,MO,Morgan,Age65AndOlderNum2020,4959
29143,MO,New Madrid,Age65AndOlderNum2020,3177
29145,MO,Newton,Age65AndOlderNum2020,10771
29147,MO,Nodaway,Age65AndOlderNum2020,3303
29149,MO,Oregon,Age65AndOlderNum2020,1988
29151,MO,Osage,Age65AndOlderNum2020,2353
29153,MO,Ozark,Age65AndOlderNum2020,2482
29155,MO,Pemiscot,Age65AndOlderNum2020,2747
29157,MO,Perry,Age65AndOlderNum2020,3624
29159,MO,Pettis,Age65AndOlderNum2020,7250
29161,MO,Phelps,Age65AndOlderNum2020,7464
29163,MO,Pike,Age65AndOlderNum2020,3253
29165,MO,Platte,Age65AndOlderNum2020,16090
29167,MO,Polk,Age65AndOlderNum2020,5568
29169,MO,Pulaski,Age65AndOlderNum2020,4912
29171,MO,Putnam,Age65AndOlderNum2020,1130
29173,MO,Ralls,Age65AndOlderNum2020,2285
29175,MO,Randolph,Age65AndOlderNum2020,4115
29177,MO,Ray,Age65AndOlderNum2020,4323
29179,MO,Reynolds,Age65AndOlderNum2020,1429
29181,MO,Ripley,Age65AndOlderNum2020,2179
29183,MO,St. Charles,Age65AndOlderNum2020,63660
29185,MO,St. Clair,Age65AndOlderNum2020,2440
29186,MO,Ste. Genevieve,Age65AndOlderNum2020,3744
29187,MO,St. Francois,Age65AndOlderNum2020,11130
29189,MO,St. Louis,Age65AndOlderNum2020,183938
29195,MO,Saline,Age65AndOlderNum2020,4287
29197,MO,Schuyler,Age65AndOlderNum2020,771
29199,MO,Scotland,Age65AndOlderNum2020,883
29201,MO,Scott,Age65AndOlderNum2020,7051
29203,MO,Shannon,Age65AndOlderNum2020,1598
29205,MO,Shelby,Age65AndOlderNum2020,1329
29207,MO,Stoddard,Age65AndOlderNum2020,5739
29209,MO,Stone,Age65AndOlderNum2020,9731
29211,MO,Sullivan,Age65AndOlderNum2020,1201
29213,MO,Taney,Age65AndOlderNum2020,12417
29215,MO,Texas,Age65AndOlderNum2020,5239
29217,MO,Vernon,Age65AndOlderNum2020,3931
29219,MO,Warren,Age65AndOlderNum2020,6284
29221,MO,Washington,Age65AndOlderNum2020,4042
29223,MO,Wayne,Age65AndOlderNum2020,2662
29225,MO,Webster,Age65AndOlderNum2020,6025
29227,MO,Worth,Age65AndOlderNum2020,507
29229,MO,Wright,Age65AndOlderNum2020,3565
29510,MO,St. Louis,Age65AndOlderNum2020,43032
30000,MT,Montana,Age65AndOlderNum2020,207648
30001,MT,Beaverhead,Age65AndOlderNum2020,2145
30003,MT,Big Horn,Age65AndOlderNum2020,1757
30005,MT,Blaine,Age65AndOlderNum2020,1082
30007,MT,Broadwater,Age65AndOlderNum2020,1595
30009,MT,Carbon,Age65AndOlderNum2020,2714
30011,MT,Carter,Age65AndOlderNum2020,368
30013,MT,Cascade,Age65AndOlderNum2020,15950
30015,MT,Chouteau,Age65AndOlderNum2020,1256
30017,MT,Custer,Age65AndOlderNum2020,2368
30019,MT,Daniels,Age65AndOlderNum2020,436
30021,MT,Dawson,Age65AndOlderNum2020,1796
30023,MT,Deer Lodge,Age65AndOlderNum2020,2336
30025,MT,Fallon,Age65AndOlderNum2020,551
30027,MT,Fergus,Age65AndOlderNum2020,2810
30029,MT,Flathead,Age65AndOlderNum2020,21012
30031,MT,Gallatin,Age65AndOlderNum2020,15411
30033,MT,Garfield,Age65AndOlderNum2020,287
30035,MT,Glacier,Age65AndOlderNum2020,1676
30037,MT,Golden Valley,Age65AndOlderNum2020,247
30039,MT,Granite,Age65AndOlderNum2020,1030
30041,MT,Hill,Age65AndOlderNum2020,2455
30043,MT,Jefferson,Age65AndOlderNum2020,2719
30045,MT,Judith Basin,Age65AndOlderNum2020,562
30047,MT,Lake,Age65AndOlderNum2020,7036
30049,MT,Lewis and Clark,Age65AndOlderNum2020,13604
30051,MT,Liberty,Age65AndOlderNum2020,444
30053,MT,Lincoln,Age65AndOlderNum2020,5813
30055,MT,McCone,Age65AndOlderNum2020,463
30057,MT,Madison,Age65AndOlderNum2020,2591
30059,MT,Meagher,Age65AndOlderNum2020,569
30061,MT,Mineral,Age65AndOlderNum2020,1330
30063,MT,Missoula,Age65AndOlderNum2020,19237
30065,MT,Musselshell,Age65AndOlderNum2020,1303
30067,MT,Park,Age65AndOlderNum2020,4044
30069,MT,Petroleum,Age65AndOlderNum2020,138
30071,MT,Phillips,Age65AndOlderNum2020,974
30073,MT,Pondera,Age65AndOlderNum2020,1233
30075,MT,Powder River,Age65AndOlderNum2020,495
30077,MT,Powell,Age65AndOlderNum2020,1415
30079,MT,Prairie,Age65AndOlderNum2020,363
30081,MT,Ravalli,Age65AndOlderNum2020,11731
30083,MT,Richland,Age65AndOlderNum2020,1741
30085,MT,Roosevelt,Age65AndOlderNum2020,1228
30087,MT,Rosebud,Age65AndOlderNum2020,1343
30089,MT,Sanders,Age65AndOlderNum2020,3899
30091,MT,Sheridan,Age65AndOlderNum2020,846
30093,MT,Silver Bow,Age65AndOlderNum2020,6691
30095,MT,Stillwater,Age65AndOlderNum2020,2113
30097,MT,Sweet Grass,Age65AndOlderNum2020,1012
30099,MT,Teton,Age65AndOlderNum2020,1388
30101,MT,Toole,Age65AndOlderNum2020,914
30103,MT,Treasure,Age65AndOlderNum2020,220
30105,MT,Valley,Age65AndOlderNum2020,1779
30107,MT,Wheatland,Age65AndOlderNum2020,513
30109,MT,Wibaux,Age65AndOlderNum2020,242
30111,MT,Yellowstone,Age65AndOlderNum2020,28373
31000,NE,Nebraska,Age65AndOlderNum2020,312548
31001,NE,Adams,Age65AndOlderNum2020,5745
31003,NE,Antelope,Age65AndOlderNum2020,1523
31005,NE,Arthur,Age65AndOlderNum2020,93
31007,NE,Banner,Age65AndOlderNum2020,160
31009,NE,Blaine,Age65AndOlderNum2020,97
31011,NE,Boone,Age65AndOlderNum2020,1232
31013,NE,Box Butte,Age65AndOlderNum2020,2094
31015,NE,Boyd,Age65AndOlderNum2020,531
31017,NE,Brown,Age65AndOlderNum2020,744
31019,NE,Buffalo,Age65AndOlderNum2020,7703
31021,NE,Burt,Age65AndOlderNum2020,1638
31023,NE,Butler,Age65AndOlderNum2020,1713
31025,NE,Cass,Age65AndOlderNum2020,4772
31027,NE,Cedar,Age65AndOlderNum2020,1816
31029,NE,Chase,Age65AndOlderNum2020,811
31031,NE,Cherry,Age65AndOlderNum2020,1203
31033,NE,Cheyenne,Age65AndOlderNum2020,1987
31035,NE,Clay,Age65AndOlderNum2020,1241
31037,NE,Colfax,Age65AndOlderNum2020,1421
31039,NE,Cuming,Age65AndOlderNum2020,1941
31041,NE,Custer,Age65AndOlderNum2020,2365
31043,NE,Dakota,Age65AndOlderNum2020,2917
31045,NE,Dawes,Age65AndOlderNum2020,1544
31047,NE,Dawson,Age65AndOlderNum2020,4033
31049,NE,Deuel,Age65AndOlderNum2020,460
31051,NE,Dixon,Age65AndOlderNum2020,1166
31053,NE,Dodge,Age65AndOlderNum2020,6984
31055,NE,Douglas,Age65AndOlderNum2020,77906
31057,NE,Dundy,Age65AndOlderNum2020,405
31059,NE,Fillmore,Age65AndOlderNum2020,1273
31061,NE,Franklin,Age65AndOlderNum2020,783
31063,NE,Frontier,Age65AndOlderNum2020,609
31065,NE,Furnas,Age65AndOlderNum2020,1159
31067,NE,Gage,Age65AndOlderNum2020,4518
31069,NE,Garden,Age65AndOlderNum2020,516
31071,NE,Garfield,Age65AndOlderNum2020,535
31073,NE,Gosper,Age65AndOlderNum2020,443
31075,NE,Grant,Age65AndOlderNum2020,142
31077,NE,Greeley,Age65AndOlderNum2020,559
31079,NE,Hall,Age65AndOlderNum2020,9295
31081,NE,Hamilton,Age65AndOlderNum2020,1887
31083,NE,Harlan,Age65AndOlderNum2020,837
31085,NE,Hayes,Age65AndOlderNum2020,228
31087,NE,Hitchcock,Age65AndOlderNum2020,676
31089,NE,Holt,Age65AndOlderNum2020,2222
31091,NE,Hooker,Age65AndOlderNum2020,206
31093,NE,Howard,Age65AndOlderNum2020,1345
31095,NE,Jefferson,Age65AndOlderNum2020,1721
31097,NE,Johnson,Age65AndOlderNum2020,954
31099,NE,Kearney,Age65AndOlderNum2020,1316
31101,NE,Keith,Age65AndOlderNum2020,2201
31103,NE,Keya Paha,Age65AndOlderNum2020,246
31105,NE,Kimball,Age65AndOlderNum2020,867
31107,NE,Knox,Age65AndOlderNum2020,2101
31109,NE,Lancaster,Age65AndOlderNum2020,46275
31111,NE,Lincoln,Age65AndOlderNum2020,6920
31113,NE,Logan,Age65AndOlderNum2020,158
31115,NE,Loup,Age65AndOlderNum2020,155
31117,NE,McPherson,Age65AndOlderNum2020,98
31119,NE,Madison,Age65AndOlderNum2020,5712
31121,NE,Merrick,Age65AndOlderNum2020,1589
31123,NE,Morrill,Age65AndOlderNum2020,984
31125,NE,Nance,Age65AndOlderNum2020,704
31127,NE,Nemaha,Age65AndOlderNum2020,1413
31129,NE,Nuckolls,Age65AndOlderNum2020,1097
31131,NE,Otoe,Age65AndOlderNum2020,3131
31133,NE,Pawnee,Age65AndOlderNum2020,722
31135,NE,Perkins,Age65AndOlderNum2020,663
31137,NE,Phelps,Age65AndOlderNum2020,1819
31139,NE,Pierce,Age65AndOlderNum2020,1426
31141,NE,Platte,Age65AndOlderNum2020,5971
31143,NE,Polk,Age65AndOlderNum2020,1185
31145,NE,Red Willow,Age65AndOlderNum2020,2223
31147,NE,Richardson,Age65AndOlderNum2020,1898
31149,NE,Rock,Age65AndOlderNum2020,342
31151,NE,Saline,Age65AndOlderNum2020,2129
31153,NE,Sarpy,Age65AndOlderNum2020,22955
31155,NE,Saunders,Age65AndOlderNum2020,4097
31157,NE,Scotts Bluff,Age65AndOlderNum2020,6954
31159,NE,Seward,Age65AndOlderNum2020,3028
31161,NE,Sheridan,Age65AndOlderNum2020,1349
31163,NE,Sherman,Age65AndOlderNum2020,807
31165,NE,Sioux,Age65AndOlderNum2020,339
31167,NE,Stanton,Age65AndOlderNum2020,1095
31169,NE,Thayer,Age65AndOlderNum2020,1234
31171,NE,Thomas,Age65AndOlderNum2020,181
31173,NE,Thurston,Age65AndOlderNum2020,787
31175,NE,Valley,Age65AndOlderNum2020,992
31177,NE,Washington,Age65AndOlderNum2020,3807
31179,NE,Wayne,Age65AndOlderNum2020,1577
31181,NE,Webster,Age65AndOlderNum2020,755
31183,NE,Wheeler,Age65AndOlderNum2020,211
31185,NE,York,Age65AndOlderNum2020,2882
32000,NV,Nevada,Age65AndOlderNum2020,497290
32001,NV,Churchill,Age65AndOlderNum2020,4813
32003,NV,Clark,Age65AndOlderNum2020,339377
32005,NV,Douglas,Age65AndOlderNum2020,14863
32007,NV,Elko,Age65AndOlderNum2020,6506
32009,NV,Esmeralda,Age65AndOlderNum2020,241
32011,NV,Eureka,Age65AndOlderNum2020,332
32013,NV,Humboldt,Age65AndOlderNum2020,2526
32015,NV,Lander,Age65AndOlderNum2020,919
32017,NV,Lincoln,Age65AndOlderNum2020,1116
32019,NV,Lyon,Age65AndOlderNum2020,12540
32021,NV,Mineral,Age65AndOlderNum2020,1182
32023,NV,Nye,Age65AndOlderNum2020,15594
32027,NV,Pershing,Age65AndOlderNum2020,1098
32029,NV,Storey,Age65AndOlderNum2020,1341
32031,NV,Washoe,Age65AndOlderNum2020,81110
32033,NV,White Pine,Age65AndOlderNum2020,1721
32510,NV,Carson,Age65AndOlderNum2020,12011
33000,NH,New Hampshire,Age65AndOlderNum2020,256599
33001,NH,Belknap,Age65AndOlderNum2020,14517
33003,NH,Carroll,Age65AndOlderNum2020,14417
33005,NH,Cheshire,Age65AndOlderNum2020,15830
33007,NH,Coos,Age65AndOlderNum2020,7610
33009,NH,Grafton,Age65AndOlderNum2020,19437
33011,NH,Hillsborough,Age65AndOlderNum2020,68181
33013,NH,Merrimack,Age65AndOlderNum2020,28715
33015,NH,Rockingham,Age65AndOlderNum2020,58077
33017,NH,Strafford,Age65AndOlderNum2020,20250
33019,NH,Sullivan,Age65AndOlderNum2020,9565
34000,NJ,New Jersey,Age65AndOlderNum2020,1524538
34001,NJ,Atlantic,Age65AndOlderNum2020,50947
34003,NJ,Bergen,Age65AndOlderNum2020,166205
34005,NJ,Burlington,Age65AndOlderNum2020,79589
34007,NJ,Camden,Age65AndOlderNum2020,82845
34009,NJ,Cape May,Age65AndOlderNum2020,26110
34011,NJ,Cumberland,Age65AndOlderNum2020,23786
34013,NJ,Essex,Age65AndOlderNum2020,118801
34015,NJ,Gloucester,Age65AndOlderNum2020,49127
34017,NJ,Hudson,Age65AndOlderNum2020,87336
34019,NJ,Hunterdon,Age65AndOlderNum2020,25037
34021,NJ,Mercer,Age65AndOlderNum2020,60116
34023,NJ,Middlesex,Age65AndOlderNum2020,132428
34025,NJ,Monmouth,Age65AndOlderNum2020,116632
34027,NJ,Morris,Age65AndOlderNum2020,88228
34029,NJ,Ocean,Age65AndOlderNum2020,141716
34031,NJ,Passaic,Age65AndOlderNum2020,77711
34033,NJ,Salem,Age65AndOlderNum2020,12190
34035,NJ,Somerset,Age65AndOlderNum2020,55727
34037,NJ,Sussex,Age65AndOlderNum2020,26194
34039,NJ,Union,Age65AndOlderNum2020,83394
34041,NJ,Warren,Age65AndOlderNum2020,20419
35000,NM,New Mexico,Age65AndOlderNum2020,379095
35001,NM,Bernalillo,Age65AndOlderNum2020,113372
35003,NM,Catron,Age65AndOlderNum2020,1525
35005,NM,Chaves,Age65AndOlderNum2020,10192
35006,NM,Cibola,Age65AndOlderNum2020,4555
35007,NM,Colfax,Age65AndOlderNum2020,3437
35009,NM,Curry,Age65AndOlderNum2020,6155
35011,NM,De Baca,Age65AndOlderNum2020,487
35013,NM,Do�a Ana,Age65AndOlderNum2020,35420
35015,NM,Eddy,Age65AndOlderNum2020,8823
35017,NM,Grant,Age65AndOlderNum2020,7962
35019,NM,Guadalupe,Age65AndOlderNum2020,874
35021,NM,Harding,Age65AndOlderNum2020,271
35023,NM,Hidalgo,Age65AndOlderNum2020,954
35025,NM,Lea,Age65AndOlderNum2020,8174
35027,NM,Lincoln,Age65AndOlderNum2020,5974
35028,NM,Los Alamos,Age65AndOlderNum2020,3449
35029,NM,Luna,Age65AndOlderNum2020,5163
35031,NM,McKinley,Age65AndOlderNum2020,9362
35033,NM,Mora,Age65AndOlderNum2020,1201
35035,NM,Otero,Age65AndOlderNum2020,11627
35037,NM,Quay,Age65AndOlderNum2020,2254
35039,NM,Rio Arriba,Age65AndOlderNum2020,8099
35041,NM,Roosevelt,Age65AndOlderNum2020,2802
35043,NM,Sandoval,Age65AndOlderNum2020,27492
35045,NM,San Juan,Age65AndOlderNum2020,18848
35047,NM,San Miguel,Age65AndOlderNum2020,6195
35049,NM,Santa Fe,Age65AndOlderNum2020,39422
35051,NM,Sierra,Age65AndOlderNum2020,4286
35053,NM,Socorro,Age65AndOlderNum2020,3313
35055,NM,Taos,Age65AndOlderNum2020,9560
35057,NM,Torrance,Age65AndOlderNum2020,3216
35059,NM,Union,Age65AndOlderNum2020,866
35061,NM,Valencia,Age65AndOlderNum2020,13765
36000,NY,New York,Age65AndOlderNum2020,3397935
36001,NY,Albany,Age65AndOlderNum2020,54689
36003,NY,Allegany,Age65AndOlderNum2020,9052
36005,NY,Bronx,Age65AndOlderNum2020,194400
36007,NY,Broome,Age65AndOlderNum2020,38241
36009,NY,Cattaraugus,Age65AndOlderNum2020,15116
36011,NY,Cayuga,Age65AndOlderNum2020,15138
36013,NY,Chautauqua,Age65AndOlderNum2020,26249
36015,NY,Chemung,Age65AndOlderNum2020,16270
36017,NY,Chenango,Age65AndOlderNum2020,9841
36019,NY,Clinton,Age65AndOlderNum2020,14101
36021,NY,Columbia,Age65AndOlderNum2020,15213
36023,NY,Cortland,Age65AndOlderNum2020,7830
36025,NY,Delaware,Age65AndOlderNum2020,11236
36027,NY,Dutchess,Age65AndOlderNum2020,53411
36029,NY,Erie,Age65AndOlderNum2020,174063
36031,NY,Essex,Age65AndOlderNum2020,9097
36033,NY,Franklin,Age65AndOlderNum2020,8225
36035,NY,Fulton,Age65AndOlderNum2020,10683
36037,NY,Genesee,Age65AndOlderNum2020,11173
36039,NY,Greene,Age65AndOlderNum2020,10811
36041,NY,Hamilton,Age65AndOlderNum2020,1659
36043,NY,Herkimer,Age65AndOlderNum2020,12661
36045,NY,Jefferson,Age65AndOlderNum2020,16614
36047,NY,Kings,Age65AndOlderNum2020,390951
36049,NY,Lewis,Age65AndOlderNum2020,5055
36051,NY,Livingston,Age65AndOlderNum2020,11483
36053,NY,Madison,Age65AndOlderNum2020,12896
36055,NY,Monroe,Age65AndOlderNum2020,134900
36057,NY,Montgomery,Age65AndOlderNum2020,9360
36059,NY,Nassau,Age65AndOlderNum2020,250752
36061,NY,New York,Age65AndOlderNum2020,285885
36063,NY,Niagara,Age65AndOlderNum2020,41612
36065,NY,Oneida,Age65AndOlderNum2020,43963
36067,NY,Onondaga,Age65AndOlderNum2020,83370
36069,NY,Ontario,Age65AndOlderNum2020,23324
36071,NY,Orange,Age65AndOlderNum2020,56919
36073,NY,Orleans,Age65AndOlderNum2020,7535
36075,NY,Oswego,Age65AndOlderNum2020,19917
36077,NY,Otsego,Age65AndOlderNum2020,12579
36079,NY,Putnam,Age65AndOlderNum2020,17605
36081,NY,Queens,Age65AndOlderNum2020,392673
36083,NY,Rensselaer,Age65AndOlderNum2020,28335
36085,NY,Richmond,Age65AndOlderNum2020,81886
36087,NY,Rockland,Age65AndOlderNum2020,52702
36089,NY,St. Lawrence,Age65AndOlderNum2020,19346
36091,NY,Saratoga,Age65AndOlderNum2020,44292
36093,NY,Schenectady,Age65AndOlderNum2020,27451
36095,NY,Schoharie,Age65AndOlderNum2020,6748
36097,NY,Schuyler,Age65AndOlderNum2020,3926
36099,NY,Seneca,Age65AndOlderNum2020,6647
36101,NY,Steuben,Age65AndOlderNum2020,18570
